UID,Country,City,HII
Montreal.1,Canada,Montreal,40
Montreal.2,Canada,Montreal,14
Montreal.3,Canada,Montreal,22
Montreal.4,Canada,Montreal,22
Montreal.5,Canada,Montreal,47
Montreal.6,Canada,Montreal,NA
Montreal.7,Canada,Montreal,31
Montreal.8,Canada,Montreal,50
Montreal.9,Canada,Montreal,39
Montreal.10,Canada,Montreal,51
Montreal.11,Canada,Montreal,39
Montreal.12,Canada,Montreal,50
Montreal.13,Canada,Montreal,39
Montreal.14,Canada,Montreal,32
Montreal.15,Canada,Montreal,58
Montreal.16,Canada,Montreal,28
Montreal.17,Canada,Montreal,NA
Montreal.18,Canada,Montreal,32
Montreal.19,Canada,Montreal,38
Montreal.20,Canada,Montreal,54
Montreal.21,Canada,Montreal,54
Montreal.22,Canada,Montreal,39
Montreal.23,Canada,Montreal,NA
Montreal.24,Canada,Montreal,NA
Montreal.25,Canada,Montreal,50
Montreal.26,Canada,Montreal,60
Montreal.27,Canada,Montreal,60
Montreal.28,Canada,Montreal,50
Montreal.29,Canada,Montreal,46
Montreal.30,Canada,Montreal,39
Montreal.31,Canada,Montreal,43
Montreal.32,Canada,Montreal,50
Montreal.33,Canada,Montreal,50
Montreal.34,Canada,Montreal,46
Montreal.35,Canada,Montreal,50
Montreal.36,Canada,Montreal,42
Montreal.37,Canada,Montreal,34
Montreal.38,Canada,Montreal,39
Montreal.39,Canada,Montreal,30
Montreal.40,Canada,Montreal,42
Montreal.41,Canada,Montreal,41
Montreal.42,Canada,Montreal,58
Montreal.43,Canada,Montreal,58
Montreal.44,Canada,Montreal,49
Montreal.45,Canada,Montreal,18
Montreal.46,Canada,Montreal,38
Montreal.47,Canada,Montreal,54
