UID,Country,City,HII
Charlottetown.1,Canada,Charlottetown,18
Charlottetown.2,Canada,Charlottetown,26
Charlottetown.3,Canada,Charlottetown,28
Charlottetown.4,Canada,Charlottetown,36
Charlottetown.5,Canada,Charlottetown,18
Charlottetown.6,Canada,Charlottetown,31
Charlottetown.7,Canada,Charlottetown,31
Charlottetown.8,Canada,Charlottetown,NA
Charlottetown.9,Canada,Charlottetown,NA
Charlottetown.10,Canada,Charlottetown,31
Charlottetown.11,Canada,Charlottetown,31
Charlottetown.12,Canada,Charlottetown,30
Charlottetown.13,Canada,Charlottetown,35
Charlottetown.14,Canada,Charlottetown,35
Charlottetown.15,Canada,Charlottetown,45
Charlottetown.16,Canada,Charlottetown,45
Charlottetown.17,Canada,Charlottetown,50
Charlottetown.18,Canada,Charlottetown,42
Charlottetown.19,Canada,Charlottetown,39
Charlottetown.20,Canada,Charlottetown,35
Charlottetown.21,Canada,Charlottetown,30
Charlottetown.22,Canada,Charlottetown,38
Charlottetown.23,Canada,Charlottetown,41
Charlottetown.24,Canada,Charlottetown,58
Charlottetown.25,Canada,Charlottetown,42
Charlottetown.26,Canada,Charlottetown,34
Charlottetown.27,Canada,Charlottetown,31
Charlottetown.28,Canada,Charlottetown,20
Charlottetown.29,Canada,Charlottetown,38
Charlottetown.30,Canada,Charlottetown,49
Charlottetown.31,Canada,Charlottetown,54
Charlottetown.32,Canada,Charlottetown,45
Charlottetown.33,Canada,Charlottetown,45
Charlottetown.34,Canada,Charlottetown,46
Charlottetown.35,Canada,Charlottetown,46
Charlottetown.36,Canada,Charlottetown,21
Charlottetown.37,Canada,Charlottetown,21
Charlottetown.38,Canada,Charlottetown,31
Charlottetown.39,Canada,Charlottetown,31
Charlottetown.40,Canada,Charlottetown,31
Charlottetown.41,Canada,Charlottetown,21
