UID,Country,City,HII
Quito.1,Ecuador,Quito,54
Quito.2,Ecuador,Quito,34
Quito.3,Ecuador,Quito,35
Quito.4,Ecuador,Quito,17
Quito.5,Ecuador,Quito,49
Quito.6,Ecuador,Quito,41
Quito.7,Ecuador,Quito,45
Quito.8,Ecuador,Quito,21
Quito.9,Ecuador,Quito,11
Quito.10,Ecuador,Quito,22
Quito.11,Ecuador,Quito,38
Quito.12,Ecuador,Quito,50
Quito.13,Ecuador,Quito,34
Quito.14,Ecuador,Quito,25
Quito.15,Ecuador,Quito,25
Quito.16,Ecuador,Quito,8
Quito.17,Ecuador,Quito,8
Quito.18,Ecuador,Quito,30
Quito.19,Ecuador,Quito,42
Quito.20,Ecuador,Quito,49
Quito.21,Ecuador,Quito,53
Quito.22,Ecuador,Quito,31
Quito.23,Ecuador,Quito,11
Quito.24,Ecuador,Quito,13
Quito.25,Ecuador,Quito,27
Quito.26,Ecuador,Quito,42
Quito.27,Ecuador,Quito,38
Quito.28,Ecuador,Quito,41
Quito.29,Ecuador,Quito,50
Quito.30,Ecuador,Quito,22
Quito.31,Ecuador,Quito,25
Quito.32,Ecuador,Quito,41
Quito.33,Ecuador,Quito,42
Quito.34,Ecuador,Quito,42
Quito.35,Ecuador,Quito,45
Quito.36,Ecuador,Quito,21
Quito.37,Ecuador,Quito,18
Quito.38,Ecuador,Quito,31
Quito.39,Ecuador,Quito,35
