UID,Country,City,HII
Canberra.1,Australia,Canberra,52
Canberra.2,Australia,Canberra,52
Canberra.3,Australia,Canberra,60
Canberra.4,Australia,Canberra,50
Canberra.5,Australia,Canberra,52
Canberra.6,Australia,Canberra,52
Canberra.7,Australia,Canberra,48
Canberra.8,Australia,Canberra,48
Canberra.9,Australia,Canberra,58
Canberra.10,Australia,Canberra,56
Canberra.11,Australia,Canberra,38
Canberra.12,Australia,Canberra,52
Canberra.13,Australia,Canberra,52
Canberra.14,Australia,Canberra,52
Canberra.15,Australia,Canberra,56
Canberra.16,Australia,Canberra,52
Canberra.17,Australia,Canberra,56
Canberra.18,Australia,Canberra,46
Canberra.19,Australia,Canberra,34
Canberra.20,Australia,Canberra,42
Canberra.21,Australia,Canberra,52
Canberra.22,Australia,Canberra,48
Canberra.23,Australia,Canberra,44
Canberra.24,Australia,Canberra,44
Canberra.25,Australia,Canberra,29
Canberra.26,Australia,Canberra,31
Canberra.27,Australia,Canberra,34
Canberra.28,Australia,Canberra,52
Canberra.29,Australia,Canberra,52
Canberra.30,Australia,Canberra,48
Canberra.31,Australia,Canberra,30
Canberra.32,Australia,Canberra,38
Canberra.33,Australia,Canberra,48
Canberra.34,Australia,Canberra,52
Canberra.35,Australia,Canberra,52
Canberra.36,Australia,Canberra,48
Canberra.37,Australia,Canberra,44
Canberra.38,Australia,Canberra,30
