UID,Country,City,HII
Paris.1,France,Paris,39
Paris.2,France,Paris,42
Paris.3,France,Paris,60
Paris.4,France,Paris,50
Paris.5,France,Paris,58
Paris.6,France,Paris,58
Paris.7,France,Paris,31
Paris.8,France,Paris,56
Paris.9,France,Paris,52
Paris.10,France,Paris,60
Paris.11,France,Paris,60
Paris.12,France,Paris,60
Paris.13,France,Paris,58
Paris.14,France,Paris,47
Paris.15,France,Paris,46
Paris.16,France,Paris,58
Paris.17,France,Paris,58
Paris.18,France,Paris,60
Paris.19,France,Paris,60
Paris.20,France,Paris,48
Paris.21,France,Paris,56
Paris.22,France,Paris,50
Paris.23,France,Paris,46
Paris.24,France,Paris,29
Paris.25,France,Paris,39
Paris.26,France,Paris,41
Paris.27,France,Paris,60
Paris.28,France,Paris,60
Paris.29,France,Paris,60
Paris.30,France,Paris,60
Paris.31,France,Paris,52
Paris.32,France,Paris,60
Paris.33,France,Paris,58
Paris.34,France,Paris,58
Paris.35,France,Paris,46
Paris.36,France,Paris,54
Paris.37,France,Paris,46
Paris.38,France,Paris,58
Paris.39,France,Paris,56
Paris.40,France,Paris,60
Paris.41,France,Paris,52
Paris.42,France,Paris,60
Paris.43,France,Paris,50
Paris.44,France,Paris,43
Paris.45,France,Paris,60
Paris.46,France,Paris,58
Paris.47,France,Paris,58
Paris.48,France,Paris,54
Paris.49,France,Paris,46
Paris.50,France,Paris,50
Paris.51,France,Paris,38
Paris.52,France,Paris,46
Paris.53,France,Paris,50
Paris.54,France,Paris,31
