UID,Country,City,HII
Hempstead.1,USA,Hempstead,NA
Hempstead.2,USA,Hempstead,NA
Hempstead.3,USA,Hempstead,NA
Hempstead.4,USA,Hempstead,NA
Hempstead.5,USA,Hempstead,46
Hempstead.6,USA,Hempstead,46
Hempstead.7,USA,Hempstead,46
Hempstead.8,USA,Hempstead,38
Hempstead.9,USA,Hempstead,NA
Hempstead.10,USA,Hempstead,NA
Hempstead.11,USA,Hempstead,60
Hempstead.12,USA,Hempstead,60
Hempstead.13,USA,Hempstead,56
Hempstead.14,USA,Hempstead,56
Hempstead.15,USA,Hempstead,56
Hempstead.16,USA,Hempstead,60
Hempstead.17,USA,Hempstead,60
Hempstead.18,USA,Hempstead,60
Hempstead.19,USA,Hempstead,60
Hempstead.20,USA,Hempstead,60
Hempstead.21,USA,Hempstead,52
Hempstead.22,USA,Hempstead,52
Hempstead.23,USA,Hempstead,52
Hempstead.24,USA,Hempstead,52
Hempstead.25,USA,Hempstead,52
Hempstead.26,USA,Hempstead,52
Hempstead.27,USA,Hempstead,60
Hempstead.28,USA,Hempstead,60
Hempstead.29,USA,Hempstead,52
Hempstead.30,USA,Hempstead,60
Hempstead.31,USA,Hempstead,60
Hempstead.32,USA,Hempstead,60
Hempstead.33,USA,Hempstead,46
Hempstead.34,USA,Hempstead,46
Hempstead.35,USA,Hempstead,60
Hempstead.36,USA,Hempstead,50
Hempstead.37,USA,Hempstead,42
Hempstead.38,USA,Hempstead,52
Hempstead.39,USA,Hempstead,60
