UID,Country,City,Aridity_Index
Indianapolis.1,USA,Indianapolis,8735
Indianapolis.2,USA,Indianapolis,8744
Indianapolis.3,USA,Indianapolis,8721
Indianapolis.4,USA,Indianapolis,8729
Indianapolis.5,USA,Indianapolis,8910
Indianapolis.6,USA,Indianapolis,8779
Indianapolis.7,USA,Indianapolis,8780
Indianapolis.8,USA,Indianapolis,8606
Indianapolis.9,USA,Indianapolis,8490
Indianapolis.10,USA,Indianapolis,8617
Indianapolis.11,USA,Indianapolis,8810
Indianapolis.12,USA,Indianapolis,8813
Indianapolis.13,USA,Indianapolis,8876
Indianapolis.14,USA,Indianapolis,8768
Indianapolis.15,USA,Indianapolis,8726
Indianapolis.16,USA,Indianapolis,8359
Indianapolis.17,USA,Indianapolis,8356
Indianapolis.18,USA,Indianapolis,8511
Indianapolis.19,USA,Indianapolis,8767
Indianapolis.20,USA,Indianapolis,8833
Indianapolis.21,USA,Indianapolis,8887
Indianapolis.22,USA,Indianapolis,8903
Indianapolis.23,USA,Indianapolis,8775
Indianapolis.24,USA,Indianapolis,8505
Indianapolis.25,USA,Indianapolis,8288
Indianapolis.26,USA,Indianapolis,8194
Indianapolis.27,USA,Indianapolis,8255
Indianapolis.28,USA,Indianapolis,8547
Indianapolis.29,USA,Indianapolis,8776
Indianapolis.30,USA,Indianapolis,8909
Indianapolis.31,USA,Indianapolis,8986
Indianapolis.32,USA,Indianapolis,8882
Indianapolis.33,USA,Indianapolis,8646
Indianapolis.34,USA,Indianapolis,8297
Indianapolis.35,USA,Indianapolis,8355
Indianapolis.36,USA,Indianapolis,8327
Indianapolis.37,USA,Indianapolis,8479
Indianapolis.38,USA,Indianapolis,8688
Indianapolis.39,USA,Indianapolis,8906
Indianapolis.40,USA,Indianapolis,9026
Indianapolis.41,USA,Indianapolis,8796
Indianapolis.42,USA,Indianapolis,8460
Indianapolis.43,USA,Indianapolis,8339
Indianapolis.44,USA,Indianapolis,8229
Indianapolis.45,USA,Indianapolis,8406
Indianapolis.46,USA,Indianapolis,8622
Indianapolis.47,USA,Indianapolis,8928
Indianapolis.48,USA,Indianapolis,8728
Indianapolis.49,USA,Indianapolis,8518
Indianapolis.50,USA,Indianapolis,8304
Indianapolis.51,USA,Indianapolis,8252
