UID,Country,City,Aridity_Index
Barrie.1,Canada,Barrie,9727
Barrie.2,Canada,Barrie,9773
Barrie.3,Canada,Barrie,9615
Barrie.4,Canada,Barrie,9626
Barrie.5,Canada,Barrie,9706
Barrie.6,Canada,Barrie,9617
Barrie.7,Canada,Barrie,9498
Barrie.8,Canada,Barrie,9512
Barrie.9,Canada,Barrie,9516
Barrie.10,Canada,Barrie,9512
Barrie.11,Canada,Barrie,9694
Barrie.12,Canada,Barrie,10082
Barrie.13,Canada,Barrie,9852
Barrie.14,Canada,Barrie,9649
Barrie.15,Canada,Barrie,10040
Barrie.16,Canada,Barrie,9960
Barrie.17,Canada,Barrie,9923
Barrie.18,Canada,Barrie,9895
Barrie.19,Canada,Barrie,9746
Barrie.20,Canada,Barrie,9722
Barrie.21,Canada,Barrie,9781
Barrie.22,Canada,Barrie,9993
Barrie.23,Canada,Barrie,10088
Barrie.24,Canada,Barrie,10147
Barrie.25,Canada,Barrie,10137
Barrie.26,Canada,Barrie,10087
