UID,Country,City,Aridity_Index
Denver.1,USA,Denver,2828
Denver.2,USA,Denver,3037
Denver.3,USA,Denver,2606
Denver.4,USA,Denver,2490
Denver.5,USA,Denver,3020
Denver.6,USA,Denver,3020
Denver.7,USA,Denver,2592
Denver.8,USA,Denver,2500
Denver.9,USA,Denver,2232
Denver.10,USA,Denver,2188
Denver.11,USA,Denver,4810
Denver.12,USA,Denver,3022
Denver.13,USA,Denver,2993
Denver.14,USA,Denver,2558
Denver.15,USA,Denver,2378
Denver.16,USA,Denver,2238
Denver.17,USA,Denver,2168
Denver.18,USA,Denver,2189
Denver.19,USA,Denver,3559
Denver.20,USA,Denver,3445
Denver.21,USA,Denver,2851
Denver.22,USA,Denver,2531
Denver.23,USA,Denver,2311
Denver.24,USA,Denver,2256
Denver.25,USA,Denver,2161
Denver.26,USA,Denver,2144
Denver.27,USA,Denver,4504
Denver.28,USA,Denver,3146
Denver.29,USA,Denver,2869
Denver.30,USA,Denver,2498
Denver.31,USA,Denver,2332
Denver.32,USA,Denver,2255
Denver.33,USA,Denver,2121
Denver.34,USA,Denver,2104
Denver.35,USA,Denver,2938
Denver.36,USA,Denver,2628
Denver.37,USA,Denver,2426
Denver.38,USA,Denver,2318
Denver.39,USA,Denver,2202
Denver.40,USA,Denver,2095
