UID,Country,City,Aridity_Index
Newcastle.1,Australia,Newcastle,7336
Newcastle.2,Australia,Newcastle,7064
Newcastle.3,Australia,Newcastle,7207
Newcastle.4,Australia,Newcastle,6660
Newcastle.5,Australia,Newcastle,6858
Newcastle.6,Australia,Newcastle,7161
Newcastle.7,Australia,Newcastle,6787
Newcastle.8,Australia,Newcastle,6553
Newcastle.9,Australia,Newcastle,6810
Newcastle.10,Australia,Newcastle,7082
Newcastle.11,Australia,Newcastle,6977
Newcastle.12,Australia,Newcastle,5692
Newcastle.13,Australia,Newcastle,6416
Newcastle.14,Australia,Newcastle,6627
Newcastle.15,Australia,Newcastle,6580
Newcastle.16,Australia,Newcastle,6519
Newcastle.17,Australia,Newcastle,6881
Newcastle.18,Australia,Newcastle,6019
Newcastle.19,Australia,Newcastle,6315
Newcastle.20,Australia,Newcastle,6470
Newcastle.21,Australia,Newcastle,6852
Newcastle.22,Australia,Newcastle,7093
Newcastle.23,Australia,Newcastle,7766
Newcastle.24,Australia,Newcastle,5527
Newcastle.25,Australia,Newcastle,6082
Newcastle.26,Australia,Newcastle,6246
Newcastle.27,Australia,Newcastle,6588
Newcastle.28,Australia,Newcastle,6912
Newcastle.29,Australia,Newcastle,7105
Newcastle.30,Australia,Newcastle,7336
Newcastle.31,Australia,Newcastle,7442
Newcastle.32,Australia,Newcastle,7778
Newcastle.33,Australia,Newcastle,6161
Newcastle.34,Australia,Newcastle,6390
Newcastle.35,Australia,Newcastle,6749
Newcastle.36,Australia,Newcastle,7263
