UID,Country,City,Aridity_Index
Moncton.1,Canada,Moncton,14879
Moncton.2,Canada,Moncton,14738
Moncton.3,Canada,Moncton,14844
Moncton.4,Canada,Moncton,14820
Moncton.5,Canada,Moncton,14540
Moncton.6,Canada,Moncton,14523
Moncton.7,Canada,Moncton,14421
Moncton.8,Canada,Moncton,14238
Moncton.9,Canada,Moncton,14207
Moncton.10,Canada,Moncton,14322
Moncton.11,Canada,Moncton,14166
Moncton.12,Canada,Moncton,14472
Moncton.13,Canada,Moncton,14573
Moncton.14,Canada,Moncton,14301
Moncton.15,Canada,Moncton,14300
Moncton.16,Canada,Moncton,13820
Moncton.17,Canada,Moncton,13884
Moncton.18,Canada,Moncton,13806
Moncton.19,Canada,Moncton,14065
Moncton.20,Canada,Moncton,14220
Moncton.21,Canada,Moncton,14561
Moncton.22,Canada,Moncton,14283
Moncton.23,Canada,Moncton,14135
Moncton.24,Canada,Moncton,13282
Moncton.25,Canada,Moncton,13413
Moncton.26,Canada,Moncton,13696
Moncton.27,Canada,Moncton,13919
Moncton.28,Canada,Moncton,14127
Moncton.29,Canada,Moncton,14176
Moncton.30,Canada,Moncton,13939
Moncton.31,Canada,Moncton,13492
Moncton.32,Canada,Moncton,13705
Moncton.33,Canada,Moncton,13995
Moncton.34,Canada,Moncton,14102
Moncton.35,Canada,Moncton,14191
Moncton.36,Canada,Moncton,14398
Moncton.37,Canada,Moncton,14253
Moncton.38,Canada,Moncton,14328
Moncton.39,Canada,Moncton,14300
