UID,Country,City,Aridity_Index
Shanghai.1,China,Shanghai,8101
Shanghai.2,China,Shanghai,7865
Shanghai.3,China,Shanghai,7978
Shanghai.4,China,Shanghai,7847
Shanghai.5,China,Shanghai,7926
Shanghai.6,China,Shanghai,7822
Shanghai.7,China,Shanghai,7923
Shanghai.8,China,Shanghai,8000
Shanghai.9,China,Shanghai,7968
Shanghai.10,China,Shanghai,8022
Shanghai.11,China,Shanghai,7364
Shanghai.12,China,Shanghai,7470
Shanghai.13,China,Shanghai,8008
Shanghai.14,China,Shanghai,7378
Shanghai.15,China,Shanghai,8137
Shanghai.16,China,Shanghai,7949
Shanghai.17,China,Shanghai,7881
Shanghai.18,China,Shanghai,7834
Shanghai.19,China,Shanghai,7696
Shanghai.20,China,Shanghai,7893
Shanghai.21,China,Shanghai,8179
Shanghai.22,China,Shanghai,8427
Shanghai.23,China,Shanghai,7975
Shanghai.24,China,Shanghai,7932
Shanghai.25,China,Shanghai,7802
Shanghai.26,China,Shanghai,8075
Shanghai.27,China,Shanghai,8024
Shanghai.28,China,Shanghai,8129
Shanghai.29,China,Shanghai,8318
Shanghai.30,China,Shanghai,8109
Shanghai.31,China,Shanghai,8160
Shanghai.32,China,Shanghai,8107
Shanghai.33,China,Shanghai,8405
Shanghai.34,China,Shanghai,8318
Shanghai.35,China,Shanghai,8497
Shanghai.36,China,Shanghai,8483
Shanghai.37,China,Shanghai,8508
