UID,Country,City,Aridity_Index
Thessaloniki.1,Greece,Thessaloniki,3102
Thessaloniki.2,Greece,Thessaloniki,3223
Thessaloniki.3,Greece,Thessaloniki,3208
Thessaloniki.4,Greece,Thessaloniki,3250
Thessaloniki.5,Greece,Thessaloniki,3438
Thessaloniki.6,Greece,Thessaloniki,3162
Thessaloniki.7,Greece,Thessaloniki,3139
Thessaloniki.8,Greece,Thessaloniki,3007
Thessaloniki.9,Greece,Thessaloniki,3182
Thessaloniki.10,Greece,Thessaloniki,3243
Thessaloniki.11,Greece,Thessaloniki,3389
Thessaloniki.12,Greece,Thessaloniki,3610
Thessaloniki.13,Greece,Thessaloniki,3122
Thessaloniki.14,Greece,Thessaloniki,3102
Thessaloniki.15,Greece,Thessaloniki,2996
Thessaloniki.16,Greece,Thessaloniki,3228
Thessaloniki.17,Greece,Thessaloniki,3344
Thessaloniki.18,Greece,Thessaloniki,3517
Thessaloniki.19,Greece,Thessaloniki,3651
Thessaloniki.20,Greece,Thessaloniki,3431
Thessaloniki.21,Greece,Thessaloniki,3101
Thessaloniki.22,Greece,Thessaloniki,3163
Thessaloniki.23,Greece,Thessaloniki,3210
Thessaloniki.24,Greece,Thessaloniki,3223
Thessaloniki.25,Greece,Thessaloniki,3240
Thessaloniki.26,Greece,Thessaloniki,3291
Thessaloniki.27,Greece,Thessaloniki,3399
Thessaloniki.28,Greece,Thessaloniki,3339
Thessaloniki.29,Greece,Thessaloniki,3298
Thessaloniki.30,Greece,Thessaloniki,3284
Thessaloniki.31,Greece,Thessaloniki,3290
Thessaloniki.32,Greece,Thessaloniki,3275
Thessaloniki.33,Greece,Thessaloniki,3329
Thessaloniki.34,Greece,Thessaloniki,3312
Thessaloniki.35,Greece,Thessaloniki,3328
Thessaloniki.36,Greece,Thessaloniki,3289
Thessaloniki.37,Greece,Thessaloniki,3270
Thessaloniki.38,Greece,Thessaloniki,3246
Thessaloniki.39,Greece,Thessaloniki,3272
Thessaloniki.40,Greece,Thessaloniki,3331
Thessaloniki.41,Greece,Thessaloniki,3322
Thessaloniki.42,Greece,Thessaloniki,3308
Thessaloniki.43,Greece,Thessaloniki,3294
Thessaloniki.44,Greece,Thessaloniki,3272
