UID,Country,City,Aridity_Index
Little_Rock.1,USA,Little_Rock,8838
Little_Rock.2,USA,Little_Rock,8781
Little_Rock.3,USA,Little_Rock,8789
Little_Rock.4,USA,Little_Rock,8702
Little_Rock.5,USA,Little_Rock,8664
Little_Rock.6,USA,Little_Rock,8717
Little_Rock.7,USA,Little_Rock,8715
Little_Rock.8,USA,Little_Rock,8729
Little_Rock.9,USA,Little_Rock,8638
Little_Rock.10,USA,Little_Rock,8589
Little_Rock.11,USA,Little_Rock,8742
Little_Rock.12,USA,Little_Rock,8540
Little_Rock.13,USA,Little_Rock,8499
Little_Rock.14,USA,Little_Rock,8586
Little_Rock.15,USA,Little_Rock,8633
Little_Rock.16,USA,Little_Rock,8572
Little_Rock.17,USA,Little_Rock,8574
Little_Rock.18,USA,Little_Rock,8658
Little_Rock.19,USA,Little_Rock,8565
Little_Rock.20,USA,Little_Rock,8567
Little_Rock.21,USA,Little_Rock,8380
Little_Rock.22,USA,Little_Rock,8363
Little_Rock.23,USA,Little_Rock,8517
Little_Rock.24,USA,Little_Rock,8617
Little_Rock.25,USA,Little_Rock,8514
Little_Rock.26,USA,Little_Rock,8499
Little_Rock.27,USA,Little_Rock,8422
Little_Rock.28,USA,Little_Rock,8396
Little_Rock.29,USA,Little_Rock,8408
Little_Rock.30,USA,Little_Rock,8549
Little_Rock.31,USA,Little_Rock,8669
Little_Rock.32,USA,Little_Rock,8713
Little_Rock.33,USA,Little_Rock,8568
Little_Rock.34,USA,Little_Rock,8533
