UID,Country,City,Aridity_Index
Palmerston_North.1,New Zealand,Palmerston_North,10488
Palmerston_North.2,New Zealand,Palmerston_North,11435
Palmerston_North.3,New Zealand,Palmerston_North,11143
Palmerston_North.4,New Zealand,Palmerston_North,11262
Palmerston_North.5,New Zealand,Palmerston_North,9618
Palmerston_North.6,New Zealand,Palmerston_North,9918
Palmerston_North.7,New Zealand,Palmerston_North,10721
Palmerston_North.8,New Zealand,Palmerston_North,11214
Palmerston_North.9,New Zealand,Palmerston_North,11322
Palmerston_North.10,New Zealand,Palmerston_North,11763
Palmerston_North.11,New Zealand,Palmerston_North,8972
Palmerston_North.12,New Zealand,Palmerston_North,8759
Palmerston_North.13,New Zealand,Palmerston_North,9188
Palmerston_North.14,New Zealand,Palmerston_North,9874
Palmerston_North.15,New Zealand,Palmerston_North,9864
Palmerston_North.16,New Zealand,Palmerston_North,11073
Palmerston_North.17,New Zealand,Palmerston_North,11956
Palmerston_North.18,New Zealand,Palmerston_North,11117
Palmerston_North.19,New Zealand,Palmerston_North,7808
Palmerston_North.20,New Zealand,Palmerston_North,8677
Palmerston_North.21,New Zealand,Palmerston_North,9446
Palmerston_North.22,New Zealand,Palmerston_North,10345
Palmerston_North.23,New Zealand,Palmerston_North,10895
Palmerston_North.24,New Zealand,Palmerston_North,11062
Palmerston_North.25,New Zealand,Palmerston_North,10374
Palmerston_North.26,New Zealand,Palmerston_North,10394
Palmerston_North.27,New Zealand,Palmerston_North,8214
Palmerston_North.28,New Zealand,Palmerston_North,8329
Palmerston_North.29,New Zealand,Palmerston_North,8556
Palmerston_North.30,New Zealand,Palmerston_North,8202
Palmerston_North.31,New Zealand,Palmerston_North,7982
Palmerston_North.32,New Zealand,Palmerston_North,8916
Palmerston_North.33,New Zealand,Palmerston_North,9295
Palmerston_North.34,New Zealand,Palmerston_North,7844
Palmerston_North.35,New Zealand,Palmerston_North,8513
Palmerston_North.36,New Zealand,Palmerston_North,8233
Palmerston_North.37,New Zealand,Palmerston_North,9445
