UID,Country,City,Aridity_Index
Tehran.1,Iran,Tehran,1078
Tehran.2,Iran,Tehran,1068
Tehran.3,Iran,Tehran,1004
Tehran.4,Iran,Tehran,951
Tehran.5,Iran,Tehran,1212
Tehran.6,Iran,Tehran,1150
Tehran.7,Iran,Tehran,1058
Tehran.8,Iran,Tehran,1100
Tehran.9,Iran,Tehran,993
Tehran.10,Iran,Tehran,930
Tehran.11,Iran,Tehran,1369
Tehran.12,Iran,Tehran,1358
Tehran.13,Iran,Tehran,1224
Tehran.14,Iran,Tehran,1185
Tehran.15,Iran,Tehran,1107
Tehran.16,Iran,Tehran,951
Tehran.17,Iran,Tehran,963
Tehran.18,Iran,Tehran,952
Tehran.19,Iran,Tehran,1389
Tehran.20,Iran,Tehran,1316
Tehran.21,Iran,Tehran,1225
Tehran.22,Iran,Tehran,1260
Tehran.23,Iran,Tehran,1244
Tehran.24,Iran,Tehran,1073
Tehran.25,Iran,Tehran,1060
Tehran.26,Iran,Tehran,1052
Tehran.27,Iran,Tehran,1546
Tehran.28,Iran,Tehran,1316
Tehran.29,Iran,Tehran,1288
Tehran.30,Iran,Tehran,1393
Tehran.31,Iran,Tehran,1369
Tehran.32,Iran,Tehran,1274
Tehran.33,Iran,Tehran,1268
Tehran.34,Iran,Tehran,1384
Tehran.35,Iran,Tehran,1550
Tehran.36,Iran,Tehran,1630
Tehran.37,Iran,Tehran,1491
Tehran.38,Iran,Tehran,1507
Tehran.39,Iran,Tehran,1528
Tehran.40,Iran,Tehran,1598
Tehran.41,Iran,Tehran,1577
Tehran.42,Iran,Tehran,1839
