UID,Country,City,Aridity_Index
Hempstead.1,USA,Hempstead,0
Hempstead.2,USA,Hempstead,8243
Hempstead.3,USA,Hempstead,8194
Hempstead.4,USA,Hempstead,0
Hempstead.5,USA,Hempstead,8233
Hempstead.6,USA,Hempstead,8248
Hempstead.7,USA,Hempstead,8276
Hempstead.8,USA,Hempstead,8228
Hempstead.9,USA,Hempstead,8286
Hempstead.10,USA,Hempstead,8292
Hempstead.11,USA,Hempstead,8303
Hempstead.12,USA,Hempstead,8277
Hempstead.13,USA,Hempstead,8237
Hempstead.14,USA,Hempstead,8233
Hempstead.15,USA,Hempstead,8202
Hempstead.16,USA,Hempstead,8188
Hempstead.17,USA,Hempstead,8208
Hempstead.18,USA,Hempstead,8213
Hempstead.19,USA,Hempstead,8498
Hempstead.20,USA,Hempstead,8447
Hempstead.21,USA,Hempstead,8348
Hempstead.22,USA,Hempstead,8310
Hempstead.23,USA,Hempstead,8258
Hempstead.24,USA,Hempstead,8262
Hempstead.25,USA,Hempstead,8328
Hempstead.26,USA,Hempstead,8298
Hempstead.27,USA,Hempstead,8537
Hempstead.28,USA,Hempstead,8801
Hempstead.29,USA,Hempstead,8647
Hempstead.30,USA,Hempstead,8489
Hempstead.31,USA,Hempstead,8521
Hempstead.32,USA,Hempstead,8629
Hempstead.33,USA,Hempstead,8632
Hempstead.34,USA,Hempstead,8524
Hempstead.35,USA,Hempstead,8817
Hempstead.36,USA,Hempstead,8696
Hempstead.37,USA,Hempstead,8953
Hempstead.38,USA,Hempstead,9095
Hempstead.39,USA,Hempstead,8988
