UID,Country,City,Aridity_Index
Trondheim.1,Norway,Trondheim,15247
Trondheim.2,Norway,Trondheim,15033
Trondheim.3,Norway,Trondheim,14571
Trondheim.4,Norway,Trondheim,14493
Trondheim.5,Norway,Trondheim,14039
Trondheim.6,Norway,Trondheim,14896
Trondheim.7,Norway,Trondheim,16325
Trondheim.8,Norway,Trondheim,16751
Trondheim.9,Norway,Trondheim,16411
Trondheim.10,Norway,Trondheim,15993
Trondheim.11,Norway,Trondheim,14708
Trondheim.12,Norway,Trondheim,13743
Trondheim.13,Norway,Trondheim,13620
Trondheim.14,Norway,Trondheim,14220
Trondheim.15,Norway,Trondheim,15404
Trondheim.16,Norway,Trondheim,15893
Trondheim.17,Norway,Trondheim,16974
Trondheim.18,Norway,Trondheim,16144
Trondheim.19,Norway,Trondheim,14741
Trondheim.20,Norway,Trondheim,19045
Trondheim.21,Norway,Trondheim,18769
Trondheim.22,Norway,Trondheim,17638
Trondheim.23,Norway,Trondheim,17201
Trondheim.24,Norway,Trondheim,15996
Trondheim.25,Norway,Trondheim,14627
Trondheim.26,Norway,Trondheim,13683
Trondheim.27,Norway,Trondheim,14010
Trondheim.28,Norway,Trondheim,14674
Trondheim.29,Norway,Trondheim,14850
Trondheim.30,Norway,Trondheim,14640
Trondheim.31,Norway,Trondheim,15326
Trondheim.32,Norway,Trondheim,14908
Trondheim.33,Norway,Trondheim,19821
Trondheim.34,Norway,Trondheim,18129
Trondheim.35,Norway,Trondheim,17440
Trondheim.36,Norway,Trondheim,17527
Trondheim.37,Norway,Trondheim,14865
Trondheim.38,Norway,Trondheim,0
Trondheim.39,Norway,Trondheim,13964
Trondheim.40,Norway,Trondheim,13812
Trondheim.41,Norway,Trondheim,13487
