UID,Country,City,GMIS_Mean
Philadelphia.1,USA,Philadelphia,0
Philadelphia.2,USA,Philadelphia,0
Philadelphia.3,USA,Philadelphia,0
Philadelphia.4,USA,Philadelphia,0
Philadelphia.5,USA,Philadelphia,22.358885017421603
Philadelphia.6,USA,Philadelphia,0.33098591549295775
Philadelphia.7,USA,Philadelphia,0.08680555555555555
Philadelphia.8,USA,Philadelphia,18.78125
Philadelphia.9,USA,Philadelphia,0.9151943462897526
Philadelphia.10,USA,Philadelphia,0
Philadelphia.11,USA,Philadelphia,6.5177304964539005
Philadelphia.12,USA,Philadelphia,4.34982332155477
Philadelphia.13,USA,Philadelphia,18.99645390070922
Philadelphia.14,USA,Philadelphia,36.70070422535211
Philadelphia.15,USA,Philadelphia,47.25088339222615
Philadelphia.16,USA,Philadelphia,14.625441696113073
Philadelphia.17,USA,Philadelphia,0.1056338028169014
Philadelphia.18,USA,Philadelphia,0
Philadelphia.19,USA,Philadelphia,1.6537102473498233
Philadelphia.20,USA,Philadelphia,9.137323943661972
Philadelphia.21,USA,Philadelphia,1.5985915492957747
Philadelphia.22,USA,Philadelphia,36.90492957746479
Philadelphia.23,USA,Philadelphia,44.62056737588652
Philadelphia.24,USA,Philadelphia,2.75531914893617
Philadelphia.25,USA,Philadelphia,0
Philadelphia.26,USA,Philadelphia,72.43971631205673
Philadelphia.27,USA,Philadelphia,1.9201388888888888
Philadelphia.28,USA,Philadelphia,0.3719298245614035
Philadelphia.29,USA,Philadelphia,13.90625
Philadelphia.30,USA,Philadelphia,15.96896551724138
Philadelphia.31,USA,Philadelphia,5.390845070422535
Philadelphia.32,USA,Philadelphia,15.062717770034844
Philadelphia.33,USA,Philadelphia,2.1087719298245613
Philadelphia.34,USA,Philadelphia,0.375
Philadelphia.35,USA,Philadelphia,1.494809688581315
Philadelphia.36,USA,Philadelphia,0
