UID,Country,City,GMIS_Mean
Freehold.1,USA,Freehold,0
Freehold.2,USA,Freehold,38.5387323943662
Freehold.3,USA,Freehold,7.2822299651567945
Freehold.4,USA,Freehold,53.33802816901409
Freehold.5,USA,Freehold,28.59027777777778
Freehold.6,USA,Freehold,0.07746478873239436
Freehold.7,USA,Freehold,0
Freehold.8,USA,Freehold,0.35563380281690143
Freehold.9,USA,Freehold,0
Freehold.10,USA,Freehold,0
Freehold.11,USA,Freehold,0
Freehold.12,USA,Freehold,30.126315789473683
Freehold.13,USA,Freehold,0
Freehold.14,USA,Freehold,0
Freehold.15,USA,Freehold,0.013745704467353952
Freehold.16,USA,Freehold,21.75438596491228
Freehold.17,USA,Freehold,20.02047781569966
Freehold.18,USA,Freehold,11.592982456140351
Freehold.19,USA,Freehold,1.3390410958904109
Freehold.20,USA,Freehold,45.725352112676056
Freehold.21,USA,Freehold,51.54703832752613
Freehold.22,USA,Freehold,0
Freehold.23,USA,Freehold,0.035211267605633804
Freehold.24,USA,Freehold,22.867132867132867
Freehold.25,USA,Freehold,0
Freehold.26,USA,Freehold,19.179577464788732
Freehold.27,USA,Freehold,7.775
Freehold.28,USA,Freehold,0
Freehold.29,USA,Freehold,9.090909090909092
Freehold.30,USA,Freehold,0
Freehold.31,USA,Freehold,11.97212543554007
Freehold.32,USA,Freehold,0
Freehold.33,USA,Freehold,17.03472222222222
Freehold.34,USA,Freehold,8.764912280701754
Freehold.35,USA,Freehold,9.295918367346939
Freehold.36,USA,Freehold,32.67482517482517
Freehold.37,USA,Freehold,0.23448275862068965
Freehold.38,USA,Freehold,3.034843205574913
Freehold.39,USA,Freehold,6.96830985915493
Freehold.40,USA,Freehold,21.789473684210527
Freehold.41,USA,Freehold,7.070671378091872
Freehold.42,USA,Freehold,9.070422535211268
Freehold.43,USA,Freehold,0.3321554770318021
Freehold.44,USA,Freehold,7.056338028169014
Freehold.45,USA,Freehold,0.01056338028169014
Freehold.46,USA,Freehold,36.97202797202797
Freehold.47,USA,Freehold,0.33676975945017185
Freehold.48,USA,Freehold,37.43859649122807
