UID,Country,City,GMIS_Mean
Detroit.1,USA,Detroit,0
Detroit.2,USA,Detroit,0
Detroit.3,USA,Detroit,7.376712328767123
Detroit.4,USA,Detroit,NA
Detroit.5,USA,Detroit,NA
Detroit.6,USA,Detroit,NA
Detroit.7,USA,Detroit,0
Detroit.8,USA,Detroit,11.864406779661017
Detroit.9,USA,Detroit,0
Detroit.10,USA,Detroit,19.891525423728815
Detroit.11,USA,Detroit,NA
Detroit.12,USA,Detroit,NA
Detroit.13,USA,Detroit,NA
Detroit.14,USA,Detroit,NA
Detroit.15,USA,Detroit,NA
Detroit.16,USA,Detroit,NA
Detroit.17,USA,Detroit,25.622895622895623
Detroit.18,USA,Detroit,0
Detroit.19,USA,Detroit,34.027027027027025
Detroit.20,USA,Detroit,18.614093959731544
Detroit.21,USA,Detroit,41.45945945945946
Detroit.22,USA,Detroit,NA
Detroit.23,USA,Detroit,NA
Detroit.24,USA,Detroit,NA
Detroit.25,USA,Detroit,3.6655405405405403
Detroit.26,USA,Detroit,6.589041095890411
Detroit.27,USA,Detroit,9.907849829351536
Detroit.28,USA,Detroit,32.83728813559322
Detroit.29,USA,Detroit,33.657534246575345
Detroit.30,USA,Detroit,50.38513513513514
Detroit.31,USA,Detroit,NA
Detroit.32,USA,Detroit,2.9155405405405403
Detroit.33,USA,Detroit,9.38255033557047
Detroit.34,USA,Detroit,30.664451827242527
Detroit.35,USA,Detroit,30.341216216216218
Detroit.36,USA,Detroit,36.07666666666667
Detroit.37,USA,Detroit,10.45608108108108
Detroit.38,USA,Detroit,NA
Detroit.39,USA,Detroit,3.538983050847458
Detroit.40,USA,Detroit,0
Detroit.41,USA,Detroit,0
Detroit.42,USA,Detroit,0
Detroit.43,USA,Detroit,0
Detroit.44,USA,Detroit,0
