UID,Country,City,GMIS_Mean
Albuquerque.1,USA,Albuquerque,0
Albuquerque.2,USA,Albuquerque,23.335849056603774
Albuquerque.3,USA,Albuquerque,0
Albuquerque.4,USA,Albuquerque,0
Albuquerque.5,USA,Albuquerque,0
Albuquerque.6,USA,Albuquerque,17.26691729323308
Albuquerque.7,USA,Albuquerque,31.471910112359552
Albuquerque.8,USA,Albuquerque,44.225563909774436
Albuquerque.9,USA,Albuquerque,0
Albuquerque.10,USA,Albuquerque,0
Albuquerque.11,USA,Albuquerque,0
Albuquerque.12,USA,Albuquerque,0
Albuquerque.13,USA,Albuquerque,93.06741573033707
Albuquerque.14,USA,Albuquerque,61.906716417910445
Albuquerque.15,USA,Albuquerque,96.11610486891385
Albuquerque.16,USA,Albuquerque,40.578947368421055
Albuquerque.17,USA,Albuquerque,75.17843866171003
Albuquerque.18,USA,Albuquerque,0
Albuquerque.19,USA,Albuquerque,0
Albuquerque.20,USA,Albuquerque,0
Albuquerque.21,USA,Albuquerque,88.51301115241635
Albuquerque.22,USA,Albuquerque,92.85185185185185
Albuquerque.23,USA,Albuquerque,81.49259259259259
Albuquerque.24,USA,Albuquerque,76.9074074074074
Albuquerque.25,USA,Albuquerque,74.35185185185185
Albuquerque.26,USA,Albuquerque,0
Albuquerque.27,USA,Albuquerque,0
Albuquerque.28,USA,Albuquerque,0
Albuquerque.29,USA,Albuquerque,60.2029520295203
Albuquerque.30,USA,Albuquerque,36.02952029520295
Albuquerque.31,USA,Albuquerque,77.49446494464945
Albuquerque.32,USA,Albuquerque,71.22878228782288
Albuquerque.33,USA,Albuquerque,26.488805970149254
Albuquerque.34,USA,Albuquerque,0
Albuquerque.35,USA,Albuquerque,33.231617647058826
Albuquerque.36,USA,Albuquerque,77.02962962962962
Albuquerque.37,USA,Albuquerque,1.8131868131868132
Albuquerque.38,USA,Albuquerque,27.614814814814814
