UID,Country,City,GMIS_Mean
Houston.1,USA,Houston,0.32936507936507936
Houston.2,USA,Houston,0
Houston.3,USA,Houston,0
Houston.4,USA,Houston,0
Houston.5,USA,Houston,0
Houston.6,USA,Houston,0
Houston.7,USA,Houston,0
Houston.8,USA,Houston,0
Houston.9,USA,Houston,1.5298804780876494
Houston.10,USA,Houston,1.2459677419354838
Houston.11,USA,Houston,18.956692913385826
Houston.12,USA,Houston,7.912
Houston.13,USA,Houston,10.625
Houston.14,USA,Houston,9.016129032258064
Houston.15,USA,Houston,39.25806451612903
Houston.16,USA,Houston,0
Houston.17,USA,Houston,14.436507936507937
Houston.18,USA,Houston,40.76587301587302
Houston.19,USA,Houston,93.0592885375494
Houston.20,USA,Houston,45.661417322834644
Houston.21,USA,Houston,36.07936507936508
Houston.22,USA,Houston,0
Houston.23,USA,Houston,0
Houston.24,USA,Houston,1.2598425196850394
Houston.25,USA,Houston,26.968379446640316
Houston.26,USA,Houston,12.854330708661417
Houston.27,USA,Houston,29.91015625
Houston.28,USA,Houston,2.180392156862745
Houston.29,USA,Houston,0
Houston.30,USA,Houston,0
Houston.31,USA,Houston,0
Houston.32,USA,Houston,0
Houston.33,USA,Houston,0
Houston.34,USA,Houston,0.14566929133858267
Houston.35,USA,Houston,16.125984251968504
Houston.36,USA,Houston,43.09765625
Houston.37,USA,Houston,9.937254901960785
Houston.38,USA,Houston,1.984251968503937
Houston.39,USA,Houston,0
Houston.40,USA,Houston,0
Houston.41,USA,Houston,1.7063492063492063
Houston.42,USA,Houston,23.81422924901186
Houston.43,USA,Houston,0.8582677165354331
Houston.44,USA,Houston,21.83730158730159
Houston.45,USA,Houston,0
Houston.46,USA,Houston,0
Houston.47,USA,Houston,0
