UID,Country,City,GMIS_Mean
Brighton.1,UK,Brighton,95.43589743589743
Brighton.2,UK,Brighton,96.4144927536232
Brighton.3,UK,Brighton,15.831395348837209
Brighton.4,UK,Brighton,30.615606936416185
Brighton.5,UK,Brighton,0
Brighton.6,UK,Brighton,0
Brighton.7,UK,Brighton,0
Brighton.8,UK,Brighton,57.89142857142857
Brighton.9,UK,Brighton,59.80691642651297
Brighton.10,UK,Brighton,40.4178674351585
Brighton.11,UK,Brighton,48.622478386167145
Brighton.12,UK,Brighton,23.979768786127167
Brighton.13,UK,Brighton,22.713043478260868
Brighton.14,UK,Brighton,67.9971181556196
Brighton.15,UK,Brighton,24.878962536023053
Brighton.16,UK,Brighton,7.641618497109826
Brighton.17,UK,Brighton,0
Brighton.18,UK,Brighton,0
Brighton.19,UK,Brighton,0
Brighton.20,UK,Brighton,0
Brighton.21,UK,Brighton,0
Brighton.22,UK,Brighton,17.177325581395348
Brighton.23,UK,Brighton,44.07848837209303
Brighton.24,UK,Brighton,14.23391812865497
Brighton.25,UK,Brighton,0.4502923976608187
Brighton.26,UK,Brighton,22.771929824561404
Brighton.27,UK,Brighton,0
Brighton.28,UK,Brighton,0
Brighton.29,UK,Brighton,0
Brighton.30,UK,Brighton,0
Brighton.31,UK,Brighton,3.0345821325648417
Brighton.32,UK,Brighton,0
Brighton.33,UK,Brighton,0
Brighton.34,UK,Brighton,0
Brighton.35,UK,Brighton,0
