UID,Country,City,GMIS_Mean
Curitiba.1,Brazil,Curitiba,0
Curitiba.2,Brazil,Curitiba,0
Curitiba.3,Brazil,Curitiba,0.06172839506172839
Curitiba.4,Brazil,Curitiba,0
Curitiba.5,Brazil,Curitiba,14.870445344129555
Curitiba.6,Brazil,Curitiba,0
Curitiba.7,Brazil,Curitiba,0
Curitiba.8,Brazil,Curitiba,0
Curitiba.9,Brazil,Curitiba,0
Curitiba.10,Brazil,Curitiba,0
Curitiba.11,Brazil,Curitiba,51.288065843621396
Curitiba.12,Brazil,Curitiba,33.13636363636363
Curitiba.13,Brazil,Curitiba,0
Curitiba.14,Brazil,Curitiba,0
Curitiba.15,Brazil,Curitiba,0
Curitiba.16,Brazil,Curitiba,0
Curitiba.17,Brazil,Curitiba,0.33884297520661155
Curitiba.18,Brazil,Curitiba,55.19665271966527
Curitiba.19,Brazil,Curitiba,0.9958677685950413
Curitiba.20,Brazil,Curitiba,1.7666666666666666
Curitiba.21,Brazil,Curitiba,0
Curitiba.22,Brazil,Curitiba,0
Curitiba.23,Brazil,Curitiba,0
Curitiba.24,Brazil,Curitiba,0
Curitiba.25,Brazil,Curitiba,0
Curitiba.26,Brazil,Curitiba,0
Curitiba.27,Brazil,Curitiba,0
Curitiba.28,Brazil,Curitiba,0
Curitiba.29,Brazil,Curitiba,0
Curitiba.30,Brazil,Curitiba,0
Curitiba.31,Brazil,Curitiba,0
Curitiba.32,Brazil,Curitiba,0
