UID,Country,City,GMIS_Mean
Cambridge.1,UK,Cambridge,0
Cambridge.2,UK,Cambridge,0
Cambridge.3,UK,Cambridge,0
Cambridge.4,UK,Cambridge,1.103932584269663
Cambridge.5,UK,Cambridge,0
Cambridge.6,UK,Cambridge,1.4366197183098592
Cambridge.7,UK,Cambridge,0
Cambridge.8,UK,Cambridge,9.745042492917847
Cambridge.9,UK,Cambridge,42.62921348314607
Cambridge.10,UK,Cambridge,53.95224719101124
Cambridge.11,UK,Cambridge,0
Cambridge.12,UK,Cambridge,0
Cambridge.13,UK,Cambridge,0
Cambridge.14,UK,Cambridge,0
Cambridge.15,UK,Cambridge,0
Cambridge.16,UK,Cambridge,4.7628571428571425
Cambridge.17,UK,Cambridge,53.99718309859155
Cambridge.18,UK,Cambridge,39.6045197740113
Cambridge.19,UK,Cambridge,41.695402298850574
Cambridge.20,UK,Cambridge,0
Cambridge.21,UK,Cambridge,0
Cambridge.22,UK,Cambridge,0
Cambridge.23,UK,Cambridge,0
Cambridge.24,UK,Cambridge,5.153631284916201
Cambridge.25,UK,Cambridge,20.14804469273743
Cambridge.26,UK,Cambridge,37.754189944134076
Cambridge.27,UK,Cambridge,60.460893854748605
Cambridge.28,UK,Cambridge,4.782729805013927
Cambridge.29,UK,Cambridge,0
Cambridge.30,UK,Cambridge,0
Cambridge.31,UK,Cambridge,0
Cambridge.32,UK,Cambridge,4.543661971830986
Cambridge.33,UK,Cambridge,0
Cambridge.34,UK,Cambridge,0
Cambridge.35,UK,Cambridge,0
Cambridge.36,UK,Cambridge,0
Cambridge.37,UK,Cambridge,0
