UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Canberra.1,Australia,Canberra,41842648,111315080,360059616,107173792,312188096,124624832,883669760
Canberra.2,Australia,Canberra,49084648,174268640,568023488,167785472,492674176,195435264,1405354496
Canberra.3,Australia,Canberra,49084648,174268640,568023488,167785472,492674176,195435264,1405354496
Canberra.4,Australia,Canberra,49084648,174268640,568023488,167785472,492674176,195435264,1405354496
Canberra.5,Australia,Canberra,49084648,174268640,568023488,167785472,492674176,195435264,1405354496
Canberra.6,Australia,Canberra,49084648,174268640,568023488,167785472,492674176,195435264,1405354496
Canberra.7,Australia,Canberra,49084648,174268640,568023488,167785472,492674176,195435264,1405354496
Canberra.8,Australia,Canberra,44256648,66998072,218378224,64505596,189409984,75135640,540292480
Canberra.9,Australia,Canberra,38355764,124742312,406593856,120101624,352658464,139893472,1005959296
Canberra.10,Australia,Canberra,38355764,124742312,406593856,120101624,352658464,139893472,1005959296
Canberra.11,Australia,Canberra,37014652,110971328,361707776,106842944,313726592,124449872,894905984
Canberra.12,Australia,Canberra,37014652,110971328,361707776,106842944,313726592,124449872,894905984
Canberra.13,Australia,Canberra,37014652,110971328,361707776,106842944,313726592,124449872,894905984
Canberra.14,Australia,Canberra,37014652,110971328,361707776,106842944,313726592,124449872,894905984
Canberra.15,Australia,Canberra,22437780,31506014,102692928,30333922,89070528,35332728,254073936
Canberra.16,Australia,Canberra,37182792,84350576,274938176,81212536,238467136,94595768,680228224
Canberra.17,Australia,Canberra,37182792,84350576,274938176,81212536,238467136,94595768,680228224
Canberra.18,Australia,Canberra,37182792,84350576,274938176,81212536,238467136,94595768,680228224
Canberra.19,Australia,Canberra,37182792,84350576,274938176,81212536,238467136,94595768,680228224
Canberra.20,Australia,Canberra,10448652,41688348,135881936,40137452,117856960,46751804,336187328
Canberra.21,Australia,Canberra,10448652,41688348,135881936,40137452,117856960,46751804,336187328
Canberra.22,Australia,Canberra,84069.6171875,3582459,11676920,3449183.75,10127956,4017583.75,28890024
Canberra.23,Australia,Canberra,423550.75,1433622.625,4672850.5,1380288.75,4052989,1607750.25,11561163
Canberra.24,Australia,Canberra,423550.75,1433622.625,4672850.5,1380288.75,4052989,1607750.25,11561163
Canberra.25,Australia,Canberra,423550.75,1433622.625,4672850.5,1380288.75,4052989,1607750.25,11561163
Canberra.26,Australia,Canberra,423550.75,1433622.625,4672850.5,1380288.75,4052989,1607750.25,11561163
Canberra.27,Australia,Canberra,423550.75,1433622.625,4672850.5,1380288.75,4052989,1607750.25,11561163
Canberra.28,Australia,Canberra,304251.9375,323499.4375,1054436.75,311464.53125,914563.9375,362791.5625,2608796.25
Canberra.29,Australia,Canberra,304251.9375,323499.4375,1054436.75,311464.53125,914563.9375,362791.5625,2608796.25
Canberra.30,Australia,Canberra,1037659.25,137478.53125,448107.1875,132364.015625,388665,154176.625,1108668.125
Canberra.31,Australia,Canberra,994423.5,119613.6015625,389877,115163.71875,338159.15625,134141.84375,964600
Canberra.32,Australia,Canberra,1426781.5,959431.9375,3127240,923738.9375,2712406.25,1075964.375,7737146.5
Canberra.33,Australia,Canberra,1080895.125,2996462.25,10207461,2884096.75,8866513,3392881.25,26554042
Canberra.34,Australia,Canberra,1080895.125,2996462.25,10207461,2884096.75,8866513,3392881.25,26554042
Canberra.35,Australia,Canberra,162936.09375,1441068.125,4764957,1388446.5,4138900.25,1620389.5,11902376
Canberra.36,Australia,Canberra,9410993,33783388,115083240,32516524,99964824,38252780,299381504
Canberra.37,Australia,Canberra,9410993,33783388,115083240,32516524,99964824,38252780,299381504
Canberra.38,Australia,Canberra,9410993,33783388,115083240,32516524,99964824,38252780,299381504
Canberra.39,Australia,Canberra,6786420,135954224,463128640,130856016,402287712,153940368,1204798720
Canberra.40,Australia,Canberra,149723.984375,866266.1875,2950939.25,833781.625,2563276,980869.375,7676675.5
