UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Chicago.1,USA,Chicago,256605136,793259904,1889282176,756251648,1527007232,867397632,4519644160
Chicago.2,USA,Chicago,237069136,942840704,2245533952,898853824,1814946944,1030958080,5371889152
Chicago.3,USA,Chicago,208545488,749066496,1732300032,714566912,1401876992,815226432,4026385152
Chicago.4,USA,Chicago,136213840,296877344,686561984,283204160,555605568,323098496,1595776128
Chicago.5,USA,Chicago,89499656,270567744,625718144,258106304,506367168,294465184,1454356864
Chicago.6,USA,Chicago,113394928,397502240,919268352,379194592,743924928,432610880,2136655488
Chicago.7,USA,Chicago,240944048,1163001984,2689572096,1109437952,2176556800,1265722112,6251372544
Chicago.8,USA,Chicago,241266960,930574976,2152058880,887715776,1741569792,1012766336,5002030080
Chicago.9,USA,Chicago,147677120,543159296,1256116480,518143168,1016521920,591132864,2919591680
Chicago.10,USA,Chicago,163338208,776859648,1850102016,740655744,1495518208,849567168,4427320832
Chicago.11,USA,Chicago,181797856,723308864,1722570112,689600576,1392428416,791004480,4122135552
Chicago.12,USA,Chicago,167213120,607356288,1446427264,579051776,1169210240,664199680,3461321984
Chicago.13,USA,Chicago,92459656,215869888,514097088,205809728,415567104,236073488,1230241920
Chicago.14,USA,Chicago,69856016,58527548,139160864,55816224,112560976,64030716,333013472
Chicago.15,USA,Chicago,64151284,76538704,181985968,72993016,147200288,83735416,435494432
Chicago.16,USA,Chicago,74376744,75530360,179588432,72031376,145261040,82632256,429757120
Chicago.17,USA,Chicago,121629112,170115232,404482784,162234560,327167968,186110672,967931584
Chicago.18,USA,Chicago,39072008,23844898,56695972,22740270,45858832,26086964,135674096
Chicago.19,USA,Chicago,18513458,48096772,114359624,45868664,92500368,52619168,273663840
Chicago.20,USA,Chicago,122544024,182599424,434166400,174140416,351177664,199768704,1038964864
Chicago.21,USA,Chicago,122544024,182599424,434166400,174140416,351177664,199768704,1038964864
Chicago.22,USA,Chicago,74699648,72355960,172031072,69004992,139153216,79161312,411689920
Chicago.23,USA,Chicago,22926550,42582144,101241848,40610064,81892944,46587156,242283264
Chicago.24,USA,Chicago,46714192,47419416,112272424,45231628,90853496,51862052,267622768
Chicago.25,USA,Chicago,6888728.5,17243998,40827700,16448413,33038734,18859556,97320616
Chicago.26,USA,Chicago,32667642,17201558,40727208,16407930,32957412,18813136,97081080
Chicago.27,USA,Chicago,41063280,38018320,90013952,36264268,72841400,41580180,214565456
Chicago.28,USA,Chicago,39775916,25058212,59328996,23902106,48010416,27405870,141422000
Chicago.29,USA,Chicago,38822564,56537964,133861920,53929472,108324208,61834896,319085440
Chicago.30,USA,Chicago,9321653,17078958,40436936,16290986,32722522,18679052,96389160
Chicago.31,USA,Chicago,56883268,103750920,245645536,98964176,198782144,113471144,585543040
Chicago.32,USA,Chicago,1146412.875,268518.625,632486.8125,256205.421875,512115.21875,293569.75,1500219.25
Chicago.33,USA,Chicago,52109.6796875,8090.3330078125,19056.513671875,7719.3427734375,15429.779296875,8845.1123046875,45200.8671875
Chicago.34,USA,Chicago,15632903,1160566.375,2733676.25,1107347.375,2213417.25,1268840.25,6484110
Chicago.35,USA,Chicago,13079529,720979,1698242.5,687917.8125,1375041.875,788242,4028125.25
Chicago.36,USA,Chicago,57042160,15896294,37443196,15167353,30317206,17379322,88812936
Chicago.37,USA,Chicago,1195959.875,33578.7734375,79093.703125,32038.986328125,64041.00390625,36711.46875,187605.328125
Chicago.38,USA,Chicago,3712601,490237.5,1154738.375,467757.15625,934974.625,535973.6875,2738967.5
Chicago.39,USA,Chicago,14081573,10215000,24061096,9746581,19481916,11167998,57071424
Chicago.40,USA,Chicago,52669216,3719186.5,8760421,3548639.5,7093185,4066164,20779176
Chicago.41,USA,Chicago,14565936,7210302,16983632,6879666.5,13751396,7882979.5,40284112
Chicago.42,USA,Chicago,24575266,88893768,211273696,84807992,171030400,97333864,506681088
Chicago.43,USA,Chicago,2866032.25,146622.734375,348478.03125,139883.59375,282100.15625,160543.9375,835727.5
Chicago.44,USA,Chicago,78591.6484375,97052.0546875,230663.46875,92591.296875,186726.84375,106266.7265625,553182.0625
Chicago.45,USA,Chicago,225523.859375,2304.509033203125,3951.359619140625,2212.829833984375,3246.29541015625,2400.910400390625,6351.2138671875
