UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Kyoto.1,Japan,Kyoto,195430944,449177760,783781184,421899232,630586176,480517472,1704321152
Kyoto.2,Japan,Kyoto,195430944,449177760,783781184,421899232,630586176,480517472,1704321152
Kyoto.3,Japan,Kyoto,303003392,476493408,831444928,447555968,668933760,509738976,1807965312
Kyoto.4,Japan,Kyoto,303003392,476493408,831444928,447555968,668933760,509738976,1807965312
Kyoto.5,Japan,Kyoto,166648576,454024064,792302656,426282752,637141824,485767136,1723741312
Kyoto.6,Japan,Kyoto,166648576,454024064,792302656,426282752,637141824,485767136,1723741312
Kyoto.7,Japan,Kyoto,121175072,652537344,1138721792,612666688,915719872,698159488,2477413888
Kyoto.8,Japan,Kyoto,464000640,822410816,1435162496,772160704,1154107008,879909632,3122353152
Kyoto.9,Japan,Kyoto,454077952,1066172608,1860543360,1001028480,1496183168,1140713984,4047815680
Kyoto.10,Japan,Kyoto,304909056,537396160,937792512,504560672,754139584,574968128,2040270208
Kyoto.11,Japan,Kyoto,304909056,537396160,937792512,504560672,754139584,574968128,2040270208
Kyoto.12,Japan,Kyoto,231441744,201682096,351948864,189359120,283024832,215782688,765703232
Kyoto.13,Japan,Kyoto,231441744,201682096,351948864,189359120,283024832,215782688,765703232
Kyoto.14,Japan,Kyoto,231441744,201682096,351948864,189359120,283024832,215782688,765703232
Kyoto.15,Japan,Kyoto,402460256,203324368,354814720,190901040,285329472,217539744,771938304
Kyoto.16,Japan,Kyoto,173679888,178860656,312123936,167932080,250999040,191365696,679059840
Kyoto.17,Japan,Kyoto,17545414,30843436,53823884,28958870,43283260,32999852,117099736
Kyoto.18,Japan,Kyoto,121043640,196531536,342960832,184523248,275796992,210272032,746148800
Kyoto.19,Japan,Kyoto,24445296,94335600,164622000,88571592,132383184,100931064,358153152
Kyoto.20,Japan,Kyoto,32787738,58356292,101835680,54790660,81892656,62436264,221554656
Kyoto.21,Japan,Kyoto,1769561.5,496347.71875,705186.5625,487922.34375,581463.875,534781.0625,1560686.125
Kyoto.22,Japan,Kyoto,344211.78125,637010.5,905033.375,626197.4375,746248.1875,686335.75,2002977.875
Kyoto.23,Japan,Kyoto,8715338,4422507.5,6283283,4347436.5,5180901,4764953,13905870
Kyoto.24,Japan,Kyoto,265981.84375,160842.953125,228517.8125,158112.6875,188425.109375,173297.40625,505745.03125
Kyoto.25,Japan,Kyoto,500671.6875,270599.5,384454.5625,266006.15625,317003.25,291552.6875,850856.9375
Kyoto.26,Japan,Kyoto,500671.6875,270599.5,384454.5625,266006.15625,317003.25,291552.6875,850856.9375
Kyoto.27,Japan,Kyoto,30509682,2919689.75,4148153.25,2870129,3420372.75,3145768.5,9180499
Kyoto.28,Japan,Kyoto,422441.75,4873051.5,6923394,4790332.5,5708706.5,5250383,15322533
Kyoto.29,Japan,Kyoto,422441.75,4873051.5,6923394,4790332.5,5708706.5,5250383,15322533
Kyoto.30,Japan,Kyoto,2021462,399363,567395.4375,392583.90625,467847.75,430286.65625,1255733.25
Kyoto.31,Japan,Kyoto,766653.5625,107456.71875,152669.265625,105632.6640625,125883.9375,115777.34375,337880.5
Kyoto.32,Japan,Kyoto,42343264,1836238.75,2608838.25,1805069,2151126.25,1978423.125,5773759.5
Kyoto.33,Japan,Kyoto,3399873.75,7285167,10350409,7161503,8534463,7849274.5,22907046
Kyoto.34,Japan,Kyoto,8113489,669315.5625,950930.8125,657954.0625,784093.0625,721142.25,2104555.75
Kyoto.35,Japan,Kyoto,4250494,327487.15625,465277.71875,321928.125,383646.28125,352845.25,1029731.0625
Kyoto.36,Japan,Kyoto,128213680,3940346.25,5598251.5,3873459.75,4616056,4245456.5,12389790
Kyoto.37,Japan,Kyoto,949190.125,135595.9375,192648.0625,133294.21875,158848.59375,146095.4375,426359.75
Kyoto.38,Japan,Kyoto,10288803,1198744.875,1703118.125,1178396.375,1404311.5,1291566.5,3769261.75
Kyoto.39,Japan,Kyoto,140151568,6276604.5,8917493,6170060,7352947.5,6762617,19735780
Kyoto.40,Japan,Kyoto,140151568,6276604.5,8917493,6170060,7352947.5,6762617,19735780
Kyoto.41,Japan,Kyoto,204434688,121342072,172396880,119282312,142150400,130737872,381540800
Kyoto.42,Japan,Kyoto,1051410.625,6324928,8986149,6217564,7409557.5,6814682,19887726
Kyoto.43,Japan,Kyoto,204434688,121342072,172396880,119282312,142150400,130737872,381540800
Kyoto.44,Japan,Kyoto,33720760,22079586,31369594,21704788,25865902,23789260,69425728
