UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Amsterdam.Atjehgouw1,Netherlands,Amsterdam,413331.40625,468949.21875,959515.1875,461039.5,1006413,495110.71875,1951592.125
Amsterdam.Atjehgouw2,Netherlands,Amsterdam,413331.40625,468949.21875,959515.1875,461039.5,1006413,495110.71875,1951592.125
Amsterdam.Atjehgouw3,Netherlands,Amsterdam,413331.40625,468949.21875,959515.1875,461039.5,1006413,495110.71875,1951592.125
Amsterdam.Baanakkerpark,Netherlands,Amsterdam,179924640,473708736,1080965120,463977376,1122300288,506286880,2489631232
Amsterdam.Broek in Waterland,Netherlands,Amsterdam,5523387,2765460.5,6310557.5,2708649.75,6551868.5,2955647.75,14534198
Amsterdam.Broekergouw/Middenweg,Netherlands,Amsterdam,381347.4375,408793.6875,932834.1875,400395.875,968504.9375,436907.4375,2148462.5
Amsterdam.Broekergouw1,Netherlands,Amsterdam,498622,323192.375,737498.9375,316553.0625,765700.3125,345419.09375,1698574.875
Amsterdam.Broekergouw10,Netherlands,Amsterdam,381347.4375,408793.6875,932834.1875,400395.875,968504.9375,436907.4375,2148462.5
Amsterdam.Broekergouw2,Netherlands,Amsterdam,498622,323192.375,737498.9375,316553.0625,765700.3125,345419.09375,1698574.875
Amsterdam.Broekergouw3,Netherlands,Amsterdam,298517.125,69969.484375,159664.703125,68532.1015625,165770.15625,74781.453125,367732.71875
Amsterdam.Broekergouw4,Netherlands,Amsterdam,298517.125,69969.484375,159664.703125,68532.1015625,165770.15625,74781.453125,367732.71875
Amsterdam.Broekergouw5,Netherlands,Amsterdam,613436.3125,119947.6875,273710.9375,117483.609375,284177.40625,128196.7734375,630398.875
Amsterdam.Broekergouw6,Netherlands,Amsterdam,529785.875,228099.890625,520505.53125,223414.03125,540409.1875,243786.859375,1198805.375
Amsterdam.Broekergouw7,Netherlands,Amsterdam,529785.875,228099.890625,520505.53125,223414.03125,540409.1875,243786.859375,1198805.375
Amsterdam.Broekergouw8,Netherlands,Amsterdam,529785.875,228099.890625,520505.53125,223414.03125,540409.1875,243786.859375,1198805.375
Amsterdam.Broekergouw9,Netherlands,Amsterdam,529785.875,228099.890625,520505.53125,223414.03125,540409.1875,243786.859375,1198805.375
Amsterdam.Frederiksplein,Netherlands,Amsterdam,367141632,1234407552,3046258688,1209698304,3166479872,1316068608,7029541888
Amsterdam.Hermitage,Netherlands,Amsterdam,414881408,1233358592,3043670272,1208670336,3163788544,1314950016,7023567872
Amsterdam.Het Laagt (Plan van Gool),Netherlands,Amsterdam,188999072,442185856,1009032384,433102080,1047617088,472596064,2323958784
Amsterdam.Hortus,Netherlands,Amsterdam,414881408,1233358592,3043670272,1208670336,3163788544,1314950016,7023567872
Amsterdam.Jisperveldstraat,Netherlands,Amsterdam,8077184.5,7992647,18238576,7828455,18936004,8542321,42006280
Amsterdam.Kattenburg,Netherlands,Amsterdam,6716635.5,162313488,370386272,158979088,384549568,173476176,853057344
Amsterdam.Lamenhofstraat,Netherlands,Amsterdam,225058944,422524000,964165632,413844128,1001034560,451581984,2220623616
Amsterdam.Leidseplein,Netherlands,Amsterdam,440611264,929643776,2294165760,911035072,2384705280,991143424,5294013440
Amsterdam.Meeuwenplein,Netherlands,Amsterdam,6716635.5,162313488,370386272,158979088,384549568,173476176,853057344
Amsterdam.Molengouw,Netherlands,Amsterdam,362485.09375,11516268,23563392,11322023,24715088,12158731,47926420
Amsterdam.Nieuwe Gouw,Netherlands,Amsterdam,1102217.125,3031679.5,6918048,2969400,7182588.5,3240175.75,15933342
Amsterdam.Op camping Vliegenbos,Netherlands,Amsterdam,33531510,106283000,242529248,104099648,251803360,113592352,558582656
Amsterdam.Park Camping (midden),Netherlands,Amsterdam,33531510,106283000,242529248,104099648,251803360,113592352,558582656
Amsterdam.Park Meeuwenlaan (kop),Netherlands,Amsterdam,33531510,106283000,242529248,104099648,251803360,113592352,558582656
Amsterdam.Plantage Parklaan,Netherlands,Amsterdam,172669200,563531712,1390678016,552251456,1445561216,600811520,3209126144
Amsterdam.Sarphatipark,Netherlands,Amsterdam,367141632,1117187584,2756984320,1094824704,2865789184,1191093888,6362012672
Amsterdam.Scheepvaartmuseum,Netherlands,Amsterdam,172669200,563531712,1390678016,552251456,1445561216,600811520,3209126144
Amsterdam.Sportpark de Weeren,Netherlands,Amsterdam,8077184.5,7992647,18238576,7828455,18936004,8542321,42006280
Amsterdam.Trambaan Broek in Waterland,Netherlands,Amsterdam,528965.8125,966609.625,1977776.25,950305.875,2074443.125,1020534.375,4022669.5
Amsterdam.Werengauw,Netherlands,Amsterdam,179924640,473708736,1080965120,463977376,1122300288,506286880,2489631232
Amsterdam.Weteringschans,Netherlands,Amsterdam,367141632,880672448,2173314816,863043968,2259085056,938932416,5015137792
Amsterdam.Zunderdorp,Netherlands,Amsterdam,383807.71875,854141.5,1949081.875,836594.9375,2023613.25,912882.8125,4489039.5
Amsterdam.Zunderdorpergouw,Netherlands,Amsterdam,1102217.125,3031679.5,6918048,2969400,7182588.5,3240175.75,15933342
Amsterdam.Zwanenplein,Netherlands,Amsterdam,225058944,422524000,964165632,413844128,1001034560,451581984,2220623616
