UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Hiroshima.1,Japan,Hiroshima,470712320,2924770560,5136077312,2722497792,4089117440,3136050432,11269015552
Hiroshima.2,Japan,Hiroshima,158309344,938264064,1647649536,873375040,1311785728,1006042560,3615091456
Hiroshima.3,Japan,Hiroshima,397359264,1176536960,2066071424,1095169408,1644914688,1261527808,4533146624
Hiroshima.4,Japan,Hiroshima,397359264,1176536960,2066071424,1095169408,1644914688,1261527808,4533146624
Hiroshima.5,Japan,Hiroshima,596901440,524191968,920513344,487939552,732872000,562058560,2019689088
Hiroshima.6,Japan,Hiroshima,596901440,524191968,920513344,487939552,732872000,562058560,2019689088
Hiroshima.7,Japan,Hiroshima,74821768,581328960,1020849472,541125056,812755136,623323008,2239835392
Hiroshima.8,Japan,Hiroshima,74821768,581328960,1020849472,541125056,812755136,623323008,2239835392
Hiroshima.9,Japan,Hiroshima,53036148,335009088,588296640,311840352,468375744,359209504,1290775808
Hiroshima.10,Japan,Hiroshima,52097816,229946848,403800800,214044064,321488320,246557760,885975424
Hiroshima.11,Japan,Hiroshima,143156800,240585760,422483424,223947184,336362592,257965216,926966720
Hiroshima.12,Japan,Hiroshima,227361888,471249728,827543616,438658784,658853504,505291936,1815704960
Hiroshima.13,Japan,Hiroshima,356688512,320048288,562024576,297914176,447459040,343167968,1233132416
Hiroshima.14,Japan,Hiroshima,292555552,386228064,678240256,359517056,539984832,414128448,1488120192
Hiroshima.15,Japan,Hiroshima,331190336,472388608,829543552,439718880,660445888,506513120,1820093184
Hiroshima.16,Japan,Hiroshima,366887744,597076480,1048503168,555783488,834771776,640208192,2300510208
Hiroshima.17,Japan,Hiroshima,152866496,75333024,132289440,70123096,105322992,80774944,290254944
Hiroshima.18,Japan,Hiroshima,111579896,158298192,277981408,147350512,221316480,169733360,609916160
Hiroshima.19,Japan,Hiroshima,140161776,63963340,112323560,59539728,89427048,68583936,246448032
Hiroshima.20,Japan,Hiroshima,234796656,106763520,147373680,104847544,121096088,115357264,329341440
Hiroshima.21,Japan,Hiroshima,1731607.625,700224.375,444806.59375,747897.6875,407376.53125,772075.9375,1148549.375
Hiroshima.22,Japan,Hiroshima,1765928.875,2186697.5,1389065.5,2335574.25,1272176.75,2411079.25,3586750.5
Hiroshima.23,Japan,Hiroshima,2966527.5,1039536.875,660349.5625,1110311.5,604781.75,1146205.875,1705109.875
Hiroshima.24,Japan,Hiroshima,396314.0625,246300.609375,156458.609375,263069.4375,143292.765625,271574.03125,403996.8125
Hiroshima.25,Japan,Hiroshima,80946.5,140231.109375,89079.625,149778.4375,81583.640625,154620.515625,230015.328125
Hiroshima.26,Japan,Hiroshima,97135.8046875,364244.53125,231380.640625,389043.34375,211910.15625,401620.4375,597455.375
Hiroshima.27,Japan,Hiroshima,1449266.125,1035624.75,657864.375,1106133,602505.6875,1141892.375,1698693
Hiroshima.28,Japan,Hiroshima,160597.859375,580932.6875,369028.40625,620484.25,337975,640543.4375,952880.125
Hiroshima.29,Japan,Hiroshima,5516666,739385.125,467222.8125,791037.375,430058.59375,815050.9375,1205470.625
Hiroshima.30,Japan,Hiroshima,160597.859375,444719.3125,281021.375,475786.71875,258668.109375,490230.1875,725056.625
Hiroshima.31,Japan,Hiroshima,1223911.125,631025.5,871051.6875,619701.0625,715738.0625,681818.75,1946571.625
Hiroshima.32,Japan,Hiroshima,928618.25,285773.21875,394474.1875,280644.75,324137.09375,308776.0625,881546.125
Hiroshima.33,Japan,Hiroshima,49863.046875,462893.375,638966.375,454586.28125,525034.9375,500153.15625,1427922
Hiroshima.34,Japan,Hiroshima,49863.046875,462893.375,638966.375,454586.28125,525034.9375,500153.15625,1427922
Hiroshima.35,Japan,Hiroshima,4346503.5,971183.0625,1340596.625,953754.0625,1101560.375,1049356.75,2995881.25
Hiroshima.36,Japan,Hiroshima,550436.1875,634593.375,875976.75,623204.875,719784.875,685673.8125,1957577.625
Hiroshima.37,Japan,Hiroshima,106849.3828125,38779.85546875,53530.734375,38083.91015625,43985.890625,41901.37109375,119627.140625
Hiroshima.38,Japan,Hiroshima,6111784.5,2845922,3928439.5,2794849,3227975.75,3074999.75,8779030
Hiroshima.39,Japan,Hiroshima,7599905,7396943,10210555,7264197.5,8389953,7992348,22817906
Hiroshima.40,Japan,Hiroshima,8159407.5,7292352,10066180,7161483,8271320.5,7879337.5,22495266
Hiroshima.41,Japan,Hiroshima,14868254,4928532,6803222,4840084.5,5590167.5,5325246,15203413
Hiroshima.42,Japan,Hiroshima,28137004,17617308,24318492,17301150,19982362,19035384,54345436
Hiroshima.43,Japan,Hiroshima,171232288,178557664,246476480,175353248,202528288,192930336,550810176
Hiroshima.44,Japan,Hiroshima,85442592,52433960,72378528,51492976,59473004,56654544,161746976
Hiroshima.45,Japan,Hiroshima,342531936,703465152,1235328128,654814528,983513536,754282112,2710421248
