UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Fairbanks.1,USA,Fairbanks,68733640,120533720,281392832,114982240,227739584,131690744,666215232
Fairbanks.2,USA,Fairbanks,72909856,105153896,245487760,100310768,198680528,114887312,581207616
Fairbanks.3,USA,Fairbanks,72909856,105153896,245487760,100310768,198680528,114887312,581207616
Fairbanks.4,USA,Fairbanks,118643408,221824176,517861216,211607520,419120480,242357008,1226068736
Fairbanks.5,USA,Fairbanks,118643408,221824176,517861216,211607520,419120480,242357008,1226068736
Fairbanks.6,USA,Fairbanks,49773648,213406416,498209472,203577456,403215680,233160064,1179542016
Fairbanks.7,USA,Fairbanks,49773648,213406416,498209472,203577456,403215680,233160064,1179542016
Fairbanks.8,USA,Fairbanks,118201368,135483232,316293312,129243216,255985584,148024032,748844160
Fairbanks.9,USA,Fairbanks,48359124,78238480,182652176,74635008,147825824,85480504,432440448
Fairbanks.10,USA,Fairbanks,118201368,135483232,316293312,129243216,255985584,148024032,748844160
Fairbanks.11,USA,Fairbanks,112808488,222441376,519302112,212196288,420286592,243031328,1229480192
Fairbanks.12,USA,Fairbanks,54459268,65464044,152829552,62448944,123689496,71523624,361833536
Fairbanks.13,USA,Fairbanks,23870134,49297504,115087840,47026988,93144000,53860656,272477632
Fairbanks.14,USA,Fairbanks,5127658.5,859492.8125,2006534.875,819906.75,1623948.125,939050.4375,4750596.5
Fairbanks.15,USA,Fairbanks,49940644,3513473,8202403,3351651,6638448,3838692.25,19419702
Fairbanks.16,USA,Fairbanks,70549504,26364594,61549652,25150308,49813956,28804994,145722640
Fairbanks.17,USA,Fairbanks,27229634,61441136,142958512,58624092,115742904,67086932,336800128
Fairbanks.18,USA,Fairbanks,88407.90625,16514.193359375,28139.134765625,15852.5107421875,23100.890625,17173.060546875,44926.97265625
Fairbanks.19,USA,Fairbanks,15825015,46838460,109347056,44681200,88497824,51173992,258886000
Fairbanks.20,USA,Fairbanks,1060894.875,1638482.25,3825130,1563017.875,3095791.5,1790145.75,9056234
Fairbanks.21,USA,Fairbanks,1060894.875,1638482.25,3825130,1563017.875,3095791.5,1790145.75,9056234
Fairbanks.22,USA,Fairbanks,1591342.25,66497.53125,155242.296875,63434.828125,125642.1953125,72652.7734375,367545.8125
Fairbanks.23,USA,Fairbanks,8245791,589967.75,1392790.625,563031.75,1127998.375,645952.125,3337348.5
Fairbanks.24,USA,Fairbanks,8245791,589967.75,1392790.625,563031.75,1127998.375,645952.125,3337348.5
Fairbanks.25,USA,Fairbanks,63148.50390625,55661.91796875,131406.15625,53120.58203125,106423.703125,60943.90234375,314870.125
Fairbanks.26,USA,Fairbanks,63148.50390625,55661.91796875,131406.15625,53120.58203125,106423.703125,60943.90234375,314870.125
Fairbanks.27,USA,Fairbanks,3077437,1029526.4375,2433478.5,982109.375,1970811.375,1127559.625,5827941.5
Fairbanks.28,USA,Fairbanks,1582922.5,63280.9453125,149576.375,60366.40625,121138.0390625,69306.6640625,358220.65625
Fairbanks.29,USA,Fairbanks,1582922.5,63280.9453125,149576.375,60366.40625,121138.0390625,69306.6640625,358220.65625
Fairbanks.30,USA,Fairbanks,68761.703125,15711.939453125,37092.60546875,14994.5849609375,30040.6953125,17202.908203125,88879.796875
Fairbanks.31,USA,Fairbanks,350825,0,0,0,0,0,0
Fairbanks.32,USA,Fairbanks,350825,0,0,0,0,0,0
Fairbanks.33,USA,Fairbanks,68761.703125,15711.939453125,37092.60546875,14994.5849609375,30040.6953125,17202.908203125,88879.796875
Fairbanks.34,USA,Fairbanks,1582922.5,63280.9453125,149576.375,60366.40625,121138.0390625,69306.6640625,358220.65625
Fairbanks.35,USA,Fairbanks,1582922.5,63280.9453125,149576.375,60366.40625,121138.0390625,69306.6640625,358220.65625
Fairbanks.36,USA,Fairbanks,13597977,1376176.125,3248864.5,1313344.5,2631202.25,1506766.875,7784797
Fairbanks.37,USA,Fairbanks,9438596,1349719.125,3175125.75,1288334,2570888.75,1478184.875,7624817
Fairbanks.38,USA,Fairbanks,33319956,1500929.5,3530838.25,1432667.375,2858907.75,1643787.5,8479033
Fairbanks.39,USA,Fairbanks,2180728.25,145958.09375,344999.25,139235.671875,279406,159856.453125,826239.25
Fairbanks.40,USA,Fairbanks,3946079.75,316104.5,746256.6875,301672.25,604381.125,346100.9375,1788150.25
