UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Curitiba.1,Brazil,Curitiba,13755.873046875,15495.693359375,41216.7734375,14799.4677734375,36971.78515625,16511.00390625,67967.3046875
Curitiba.2,Brazil,Curitiba,13755.873046875,15495.693359375,41216.7734375,14799.4677734375,36971.78515625,16511.00390625,67967.3046875
Curitiba.3,Brazil,Curitiba,13755.873046875,15495.693359375,41216.7734375,14799.4677734375,36971.78515625,16511.00390625,67967.3046875
Curitiba.4,Brazil,Curitiba,22656.73046875,20169.216796875,53647.8046875,19263.0078125,48122.52734375,21490.744140625,88466.328125
Curitiba.5,Brazil,Curitiba,4315.56787109375,14832.8125,42913.4453125,14052.2236328125,37861.2890625,15764.6103515625,70567.5234375
Curitiba.6,Brazil,Curitiba,33445.65234375,97719.1171875,282715.375,92576.578125,249431.609375,103857.8515625,464901.5
Curitiba.7,Brazil,Curitiba,33445.65234375,97719.1171875,282715.375,92576.578125,249431.609375,103857.8515625,464901.5
Curitiba.8,Brazil,Curitiba,2697.22998046875,0,0,0,0,0,0
Curitiba.9,Brazil,Curitiba,80916.8984375,55126.5390625,159488.953125,52225.4609375,140712.484375,58589.58984375,262266.09375
Curitiba.10,Brazil,Curitiba,75252.7109375,47387.0546875,137097.53125,44893.27734375,120957.1796875,50363.9140625,225445.265625
Curitiba.11,Brazil,Curitiba,181253.84375,21994.037109375,63631.8984375,20836.5859375,56140.58203125,23375.705078125,104637.265625
Curitiba.12,Brazil,Curitiba,181253.84375,21994.037109375,63631.8984375,20836.5859375,56140.58203125,23375.705078125,104637.265625
Curitiba.13,Brazil,Curitiba,4755756,11273438,32615666,10680165,28775860,11981636,53633708
Curitiba.14,Brazil,Curitiba,5826016.5,723865.4375,2094246.25,685771.5,1847692.75,769338.6875,3443810.25
Curitiba.15,Brazil,Curitiba,396492.8125,29142.974609375,84314.8046875,27609.3046875,74388.5078125,30973.7421875,138648.546875
Curitiba.16,Brazil,Curitiba,464463,9672.8388671875,27984.904296875,9163.7978515625,24690.271484375,10280.4873046875,46018.8046875
Curitiba.17,Brazil,Curitiba,1004718.125,462437.59375,1337898.125,438101.5,1180388.875,491487.96875,2200060.25
Curitiba.18,Brazil,Curitiba,4511926,57475860,171152688,54230072,150033232,60942736,280834848
Curitiba.19,Brazil,Curitiba,6997154,29328178,87334008,27671956,76557392,31097224,143301456
Curitiba.20,Brazil,Curitiba,3585427.75,5724346.5,17046066,5401080,14942660,6069632.5,27969932
Curitiba.21,Brazil,Curitiba,88231784,361138752,1075405696,340744448,942705536,382922240,1764572800
Curitiba.22,Brazil,Curitiba,50875692,44965176,133898136,42425896,117375728,47677424,219705936
Curitiba.23,Brazil,Curitiba,3745913,6005625,17883662,5666474,15676901,6367878,29344296
Curitiba.24,Brazil,Curitiba,65897104,173707824,517344096,163874880,453540640,184065584,848299584
Curitiba.25,Brazil,Curitiba,116687832,175302528,522093536,165379312,457704320,185755376,856087360
Curitiba.26,Brazil,Curitiba,123552824,212225232,632058368,200211968,554107264,224879680,1036398784
Curitiba.27,Brazil,Curitiba,49414332,159472848,474948928,150445696,416374016,168981824,778783360
Curitiba.28,Brazil,Curitiba,82362880,227304656,676968576,214437792,593478720,240858272,1110038912
Curitiba.29,Brazil,Curitiba,82362880,351492448,1046830016,331595808,917725568,372451072,1716508160
Curitiba.30,Brazil,Curitiba,137282800,335096544,997998976,316128000,874916864,355077504,1636439040
Curitiba.31,Brazil,Curitiba,86492072,267973824,798091264,252804848,699663552,283952416,1308646272
Curitiba.32,Brazil,Curitiba,63144312,721498688,2148551168,680442560,1882564736,764303744,3522031616
Curitiba.33,Brazil,Curitiba,44741380,953437568,2839242496,899183232,2487749376,1010003072,4654253056
Curitiba.34,Brazil,Curitiba,44741380,795076992,2367660288,749833984,2074548224,842247296,3881207552
Curitiba.35,Brazil,Curitiba,71385696,575563136,1713969920,542811328,1501783552,609710080,2809640192
