UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Tampa.1,USA,Tampa,11715.919921875,759.01849365234375,1352.0550537109375,721.6268310546875,1081.636962890625,855.99298095703125,3743.44970703125
Tampa.2,USA,Tampa,15065209,26526804,62581092,25303660,50640280,28985264,148811792
Tampa.3,USA,Tampa,48899320,107129256,253826816,102166240,205295792,117094376,605753792
Tampa.4,USA,Tampa,68505184,57600536,133856728,54952476,108351656,62772340,312888416
Tampa.5,USA,Tampa,316323232,2343843840,5446811648,2236090624,4408975872,2554291712,12731852800
Tampa.6,USA,Tampa,29847038,22221610,51640352,21200020,41800800,24216832,120708672
Tampa.7,USA,Tampa,6243121,6938491,16361643,6618747,13239691,7593110,39196664
Tampa.8,USA,Tampa,6279733,3235542.75,7629727.5,3086440.75,6173905.5,3540803.75,18278108
Tampa.9,USA,Tampa,13781583,4800688,11320494,4579460,9160440,5253614.5,27119868
Tampa.10,USA,Tampa,21212406,10621810,24522384,10128946,19826036,11659839,59531692
Tampa.11,USA,Tampa,20520434,12481453,28815708,11902301,23297138,13701219,69954368
Tampa.12,USA,Tampa,29073056,56316412,132379720,53724744,107132712,61682696,318197984
Tampa.13,USA,Tampa,5453760.5,15237342,35817536,14536124,28986540,16689280,86093760
Tampa.14,USA,Tampa,7445467,54618712,128389040,52105172,103903120,59823228,308605664
Tampa.15,USA,Tampa,20929026,153760464,361435776,146684432,292504032,168412016,868774528
