UID,Country,City,Aridity_Index
Providence.1,USA,Providence,0
Providence.2,USA,Providence,9461
Providence.3,USA,Providence,9461
Providence.4,USA,Providence,9506
Providence.5,USA,Providence,9506
Providence.6,USA,Providence,9617
Providence.7,USA,Providence,9590
Providence.8,USA,Providence,9551
Providence.9,USA,Providence,9551
Providence.10,USA,Providence,9663
Providence.11,USA,Providence,11009
Providence.12,USA,Providence,10940
Providence.13,USA,Providence,10940
Providence.14,USA,Providence,10796
Providence.15,USA,Providence,10860
Providence.16,USA,Providence,9775
Providence.17,USA,Providence,9775
Providence.18,USA,Providence,9904
Providence.19,USA,Providence,10017
Providence.20,USA,Providence,10017
Providence.21,USA,Providence,10017
Providence.22,USA,Providence,10146
Providence.23,USA,Providence,10087
Providence.24,USA,Providence,10235
Providence.25,USA,Providence,10201
Providence.26,USA,Providence,10206
Providence.27,USA,Providence,10698
Providence.28,USA,Providence,10596
Providence.29,USA,Providence,10702
Providence.30,USA,Providence,10848
Providence.31,USA,Providence,10750
Providence.32,USA,Providence,10839
Providence.33,USA,Providence,10883
Providence.34,USA,Providence,10818
Providence.35,USA,Providence,10803
Providence.36,USA,Providence,10614
Providence.37,USA,Providence,10803
Providence.38,USA,Providence,10844
Providence.39,USA,Providence,11120
Providence.40,USA,Providence,10943
Providence.41,USA,Providence,11023
Providence.42,USA,Providence,11383
