UID,Country,City,Aridity_Index
Stuttgart.1,Germany,Stuttgart,7687
Stuttgart.2,Germany,Stuttgart,7679
Stuttgart.3,Germany,Stuttgart,7584
Stuttgart.4,Germany,Stuttgart,7584
Stuttgart.5,Germany,Stuttgart,7584
Stuttgart.6,Germany,Stuttgart,7774
Stuttgart.7,Germany,Stuttgart,7774
Stuttgart.8,Germany,Stuttgart,8108
Stuttgart.9,Germany,Stuttgart,7840
Stuttgart.10,Germany,Stuttgart,7618
Stuttgart.11,Germany,Stuttgart,7618
Stuttgart.12,Germany,Stuttgart,7581
Stuttgart.13,Germany,Stuttgart,7551
Stuttgart.14,Germany,Stuttgart,7616
Stuttgart.15,Germany,Stuttgart,7616
Stuttgart.16,Germany,Stuttgart,7668
Stuttgart.17,Germany,Stuttgart,7668
Stuttgart.18,Germany,Stuttgart,7744
Stuttgart.19,Germany,Stuttgart,7677
Stuttgart.20,Germany,Stuttgart,7733
Stuttgart.21,Germany,Stuttgart,7733
Stuttgart.22,Germany,Stuttgart,7819
Stuttgart.23,Germany,Stuttgart,7819
Stuttgart.24,Germany,Stuttgart,7814
Stuttgart.25,Germany,Stuttgart,7814
Stuttgart.26,Germany,Stuttgart,7865
Stuttgart.27,Germany,Stuttgart,7976
Stuttgart.28,Germany,Stuttgart,8052
Stuttgart.29,Germany,Stuttgart,7916
Stuttgart.30,Germany,Stuttgart,7916
Stuttgart.31,Germany,Stuttgart,7916
Stuttgart.32,Germany,Stuttgart,7797
Stuttgart.33,Germany,Stuttgart,7793
Stuttgart.34,Germany,Stuttgart,7793
Stuttgart.35,Germany,Stuttgart,7793
Stuttgart.36,Germany,Stuttgart,7878
Stuttgart.37,Germany,Stuttgart,7931
Stuttgart.38,Germany,Stuttgart,7931
Stuttgart.39,Germany,Stuttgart,7878
Stuttgart.40,Germany,Stuttgart,7966
Stuttgart.41,Germany,Stuttgart,7966
Stuttgart.42,Germany,Stuttgart,7966
Stuttgart.43,Germany,Stuttgart,7889
Stuttgart.44,Germany,Stuttgart,7930
Stuttgart.45,Germany,Stuttgart,7930
Stuttgart.46,Germany,Stuttgart,8008
Stuttgart.47,Germany,Stuttgart,8008
Stuttgart.48,Germany,Stuttgart,8008
Stuttgart.49,Germany,Stuttgart,8008
Stuttgart.50,Germany,Stuttgart,8094
