UID,Country,City,Aridity_Index
Louisville.1,USA,Louisville,8971
Louisville.2,USA,Louisville,8195
Louisville.3,USA,Louisville,8209
Louisville.4,USA,Louisville,8117
Louisville.5,USA,Louisville,8218
Louisville.6,USA,Louisville,9141
Louisville.7,USA,Louisville,8839
Louisville.8,USA,Louisville,8913
Louisville.9,USA,Louisville,8507
Louisville.10,USA,Louisville,8880
Louisville.11,USA,Louisville,8926
Louisville.12,USA,Louisville,8245
Louisville.13,USA,Louisville,8210
Louisville.14,USA,Louisville,8275
Louisville.15,USA,Louisville,8275
Louisville.16,USA,Louisville,8884
Louisville.17,USA,Louisville,8119
Louisville.18,USA,Louisville,8387
Louisville.19,USA,Louisville,9004
Louisville.20,USA,Louisville,8856
Louisville.21,USA,Louisville,9359
Louisville.22,USA,Louisville,8874
Louisville.23,USA,Louisville,9077
Louisville.24,USA,Louisville,9384
Louisville.25,USA,Louisville,8390
Louisville.26,USA,Louisville,8422
Louisville.27,USA,Louisville,8218
Louisville.28,USA,Louisville,8751
Louisville.29,USA,Louisville,8709
Louisville.30,USA,Louisville,9042
Louisville.31,USA,Louisville,8273
Louisville.32,USA,Louisville,9207
Louisville.33,USA,Louisville,9157
Louisville.34,USA,Louisville,8868
Louisville.35,USA,Louisville,8855
Louisville.36,USA,Louisville,8774
Louisville.37,USA,Louisville,8400
Louisville.38,USA,Louisville,8489
Louisville.39,USA,Louisville,8384
Louisville.40,USA,Louisville,8210
Louisville.41,USA,Louisville,8210
Louisville.42,USA,Louisville,8116
Louisville.43,USA,Louisville,8117
Louisville.44,USA,Louisville,8117
Louisville.45,USA,Louisville,8130
Louisville.46,USA,Louisville,8182
