UID,Country,City,Aridity_Index
Fairbanks.1,USA,Fairbanks,4812
Fairbanks.2,USA,Fairbanks,4773
Fairbanks.3,USA,Fairbanks,4812
Fairbanks.4,USA,Fairbanks,4811
Fairbanks.5,USA,Fairbanks,4811
Fairbanks.6,USA,Fairbanks,4811
Fairbanks.7,USA,Fairbanks,4811
Fairbanks.8,USA,Fairbanks,4754
Fairbanks.9,USA,Fairbanks,4754
Fairbanks.10,USA,Fairbanks,4808
Fairbanks.11,USA,Fairbanks,4791
Fairbanks.12,USA,Fairbanks,4791
Fairbanks.13,USA,Fairbanks,4759
Fairbanks.14,USA,Fairbanks,4904
Fairbanks.15,USA,Fairbanks,4801
Fairbanks.16,USA,Fairbanks,4904
Fairbanks.17,USA,Fairbanks,4888
Fairbanks.18,USA,Fairbanks,4768
Fairbanks.19,USA,Fairbanks,4695
Fairbanks.20,USA,Fairbanks,4679
Fairbanks.21,USA,Fairbanks,4679
Fairbanks.22,USA,Fairbanks,4722
Fairbanks.23,USA,Fairbanks,4658
Fairbanks.24,USA,Fairbanks,4658
Fairbanks.25,USA,Fairbanks,4744
Fairbanks.26,USA,Fairbanks,4744
Fairbanks.27,USA,Fairbanks,4659
Fairbanks.28,USA,Fairbanks,4614
Fairbanks.29,USA,Fairbanks,4614
Fairbanks.30,USA,Fairbanks,4720
Fairbanks.31,USA,Fairbanks,4722
Fairbanks.32,USA,Fairbanks,4722
Fairbanks.33,USA,Fairbanks,4744
Fairbanks.34,USA,Fairbanks,4677
Fairbanks.35,USA,Fairbanks,4614
Fairbanks.36,USA,Fairbanks,4642
Fairbanks.37,USA,Fairbanks,4932
Fairbanks.38,USA,Fairbanks,4939
Fairbanks.39,USA,Fairbanks,4659
Fairbanks.40,USA,Fairbanks,4714
