UID,Country,City,Aridity_Index
Jacksonville.1,USA,Jacksonville,7887
Jacksonville.2,USA,Jacksonville,7887
Jacksonville.3,USA,Jacksonville,7901
Jacksonville.4,USA,Jacksonville,7894
Jacksonville.5,USA,Jacksonville,7894
Jacksonville.6,USA,Jacksonville,7888
Jacksonville.7,USA,Jacksonville,7949
Jacksonville.8,USA,Jacksonville,7942
Jacksonville.9,USA,Jacksonville,7955
Jacksonville.10,USA,Jacksonville,7955
Jacksonville.11,USA,Jacksonville,7971
Jacksonville.12,USA,Jacksonville,8023
Jacksonville.13,USA,Jacksonville,8128
Jacksonville.14,USA,Jacksonville,8126
Jacksonville.15,USA,Jacksonville,8177
Jacksonville.16,USA,Jacksonville,8186
Jacksonville.17,USA,Jacksonville,8229
Jacksonville.18,USA,Jacksonville,8309
Jacksonville.19,USA,Jacksonville,8331
Jacksonville.20,USA,Jacksonville,8327
Jacksonville.21,USA,Jacksonville,8324
Jacksonville.22,USA,Jacksonville,8332
Jacksonville.23,USA,Jacksonville,8327
Jacksonville.24,USA,Jacksonville,8334
Jacksonville.25,USA,Jacksonville,8321
Jacksonville.26,USA,Jacksonville,8306
Jacksonville.27,USA,Jacksonville,8290
Jacksonville.28,USA,Jacksonville,8293
Jacksonville.29,USA,Jacksonville,8305
Jacksonville.30,USA,Jacksonville,8300
Jacksonville.31,USA,Jacksonville,8284
Jacksonville.32,USA,Jacksonville,8286
Jacksonville.33,USA,Jacksonville,8286
Jacksonville.34,USA,Jacksonville,8304
Jacksonville.35,USA,Jacksonville,8295
