UID,Country,City,Aridity_Index
Seattle.1,USA,Seattle,15311
Seattle.2,USA,Seattle,14657
Seattle.3,USA,Seattle,14380
Seattle.4,USA,Seattle,12472
Seattle.5,USA,Seattle,12077
Seattle.6,USA,Seattle,11792
Seattle.7,USA,Seattle,11856
Seattle.8,USA,Seattle,10258
Seattle.9,USA,Seattle,10016
Seattle.10,USA,Seattle,9749
Seattle.11,USA,Seattle,10864
Seattle.12,USA,Seattle,10772
Seattle.13,USA,Seattle,11039
Seattle.14,USA,Seattle,10693
Seattle.15,USA,Seattle,10568
Seattle.16,USA,Seattle,10278
Seattle.17,USA,Seattle,10178
Seattle.18,USA,Seattle,10010
Seattle.19,USA,Seattle,9986
Seattle.20,USA,Seattle,10166
Seattle.21,USA,Seattle,10408
Seattle.22,USA,Seattle,10256
Seattle.23,USA,Seattle,10631
Seattle.24,USA,Seattle,10795
Seattle.25,USA,Seattle,10554
Seattle.26,USA,Seattle,10428
Seattle.27,USA,Seattle,9973
Seattle.28,USA,Seattle,9879
Seattle.29,USA,Seattle,9588
Seattle.30,USA,Seattle,9833
Seattle.31,USA,Seattle,9805
Seattle.32,USA,Seattle,9233
Seattle.33,USA,Seattle,9233
Seattle.34,USA,Seattle,9262
Seattle.35,USA,Seattle,9400
Seattle.36,USA,Seattle,9646
Seattle.37,USA,Seattle,9748
Seattle.38,USA,Seattle,9571
Seattle.39,USA,Seattle,9399
