UID,Country,City,Aridity_Index
Ottawa.1,Canada,Ottawa,9327
Ottawa.2,Canada,Ottawa,9397
Ottawa.3,Canada,Ottawa,9360
Ottawa.4,Canada,Ottawa,9360
Ottawa.5,Canada,Ottawa,9334
Ottawa.6,Canada,Ottawa,9334
Ottawa.7,Canada,Ottawa,9298
Ottawa.8,Canada,Ottawa,9319
Ottawa.9,Canada,Ottawa,9319
Ottawa.10,Canada,Ottawa,9416
Ottawa.11,Canada,Ottawa,9411
Ottawa.12,Canada,Ottawa,9496
Ottawa.13,Canada,Ottawa,9411
Ottawa.14,Canada,Ottawa,9496
Ottawa.15,Canada,Ottawa,9545
Ottawa.16,Canada,Ottawa,9545
Ottawa.17,Canada,Ottawa,9545
Ottawa.18,Canada,Ottawa,9623
Ottawa.19,Canada,Ottawa,9623
Ottawa.20,Canada,Ottawa,9623
Ottawa.21,Canada,Ottawa,9623
Ottawa.22,Canada,Ottawa,9623
Ottawa.23,Canada,Ottawa,9618
Ottawa.24,Canada,Ottawa,9618
Ottawa.25,Canada,Ottawa,9663
Ottawa.26,Canada,Ottawa,9663
Ottawa.27,Canada,Ottawa,9680
Ottawa.28,Canada,Ottawa,9645
Ottawa.29,Canada,Ottawa,9645
Ottawa.30,Canada,Ottawa,9720
Ottawa.31,Canada,Ottawa,9632
Ottawa.32,Canada,Ottawa,9696
Ottawa.33,Canada,Ottawa,9632
Ottawa.34,Canada,Ottawa,9632
Ottawa.35,Canada,Ottawa,9645
Ottawa.36,Canada,Ottawa,9632
Ottawa.37,Canada,Ottawa,9632
Ottawa.38,Canada,Ottawa,9632
Ottawa.39,Canada,Ottawa,9720
Ottawa.40,Canada,Ottawa,10079
