UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Muenster.1,Germany,Muenster,165648.375,13416.353515625,26187.09375,13021.8837890625,25546.291015625,14512.7265625,61581.0078125
Muenster.2,Germany,Muenster,523100.15625,45615.60546875,89036.1171875,44274.40625,86857.3828125,49343.26953125,209375.421875
Muenster.3,Germany,Muenster,310689.78125,60245.1171875,101380.4609375,61718.5390625,98994.4921875,65905.1171875,248202.296875
Muenster.4,Germany,Muenster,129326208,61167776,119392064,59369312,116470520,66166356,280759840
Muenster.5,Germany,Muenster,11251409,24135572,46191876,23595776,45017732,26153794,109408688
Muenster.6,Germany,Muenster,183877.625,58963.8125,112847.921875,57645.078125,109979.4609375,63894.38671875,267288.1875
Muenster.7,Germany,Muenster,228261.890625,47149.23828125,69278.0078125,50353.21875,67896.0390625,51917.40625,174956.8125
Muenster.8,Germany,Muenster,1997291.5,73704.7734375,141059.90625,72056.34375,137474.3125,79867.984375,334110.21875
Muenster.9,Germany,Muenster,68041064,17431570,34024304,16919042,33191724,18856060,80010816
Muenster.10,Germany,Muenster,9633761,6011062.5,11732865,5834324,11445758,6502281.5,27590750
Muenster.11,Germany,Muenster,1331527.625,1645310.5,2850735.5,1674596.125,2808368.75,1788713.25,6749904.5
Muenster.12,Germany,Muenster,164855.8125,18782.89453125,36661.9296875,18230.63671875,35764.80859375,20317.81640625,86213.40625
Muenster.13,Germany,Muenster,532611.0625,249544.171875,487079.9375,242207.0625,475161,269936.71875,1145406.75
Muenster.14,Germany,Muenster,1093754.875,266581.65625,510197.40625,260619.515625,497228.78125,288873.28125,1208438.375
Muenster.15,Germany,Muenster,331296.75,151600.859375,262670.15625,154299.28125,258766.40625,164814.171875,621944.25
Muenster.16,Germany,Muenster,1230077.875,88547.9375,172834.8125,85944.4375,168605.515625,95783.9921875,406434.65625
Muenster.17,Germany,Muenster,141850496,157504480,301439968,153981872,293777760,170675040,713981696
Muenster.18,Germany,Muenster,49815780,11245342,21949544,10914706,21412434,12164301,51616072
Muenster.19,Germany,Muenster,42799.1015625,0,0,0,0,0,0
Muenster.20,Germany,Muenster,233017.34375,58427,101600.65625,59250.47265625,99461.7421875,63645.89453125,244269.734375
Muenster.21,Germany,Muenster,43521932,18771182,35925232,18351360,35012056,20340832,85091432
Muenster.22,Germany,Muenster,1635876.875,1316273.75,2519151,1286835.25,2455117.25,1426341,5966785.5
Muenster.23,Germany,Muenster,259964.921875,32199.25,62849.0234375,31252.5234375,61311.09375,34830.54296875,147794.40625
Muenster.24,Germany,Muenster,69746.6875,0,0,0,0,0,0
Muenster.25,Germany,Muenster,8029587.5,2747063,5361933.5,2666293.75,5230726,2971550.75,12609008
Muenster.26,Germany,Muenster,221921.28125,111985.0859375,194734.609375,113563.40625,190635,121987.96875,468183.6875
Muenster.27,Germany,Muenster,299593.71875,99501.4375,190430.875,97276.0703125,185590.328125,107821.7734375,451048.84375
Muenster.28,Germany,Muenster,152174.59375,45615.60546875,89036.1171875,44274.40625,86857.3828125,49343.26953125,209375.421875
Muenster.29,Germany,Muenster,927313.9375,232170.015625,444338.65625,226977.484375,433044.09375,251584.140625,1052447.25
Muenster.30,Germany,Muenster,3602257.75,762048.9375,1487427,739643,1451029.25,824322.875,3497801.25
Muenster.31,Germany,Muenster,903536.625,331671.46875,634769.5625,324253.5625,618634.5,359405.9375,1503496
Muenster.32,Germany,Muenster,499322.875,341101.9375,591007.9375,347173.34375,582224.4375,370831.875,1399374.5
Muenster.33,Germany,Muenster,233017.34375,126123.421875,241381.34375,123302.640625,235245.703125,136669.90625,571728.5625
Muenster.34,Germany,Muenster,94792088,45063352,87958192,43738400,85805840,48745892,206840608
Muenster.35,Germany,Muenster,606320.625,63295.9140625,110067.3828125,64188.01171875,107750.21875,68949.71875,264625.5625
Muenster.36,Germany,Muenster,427991.03125,442169.15625,766121.375,450039.5625,754735.375,480707.96875,1814004
Muenster.37,Germany,Muenster,4921897,2104971,4108647.75,2043080.25,4008108.25,2276987.25,9661807
Muenster.38,Germany,Muenster,392325.125,164234.265625,284559.375,167157.546875,280330.28125,178548.6875,673772.9375
Muenster.39,Germany,Muenster,217958.390625,125445.5625,244854.515625,121757.203125,238862.875,135696.875,575794.5625
Muenster.40,Germany,Muenster,1497968.625,1604442.375,2779926,1633000.625,2738611.25,1744283.375,6582243
