UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Seattle.1,USA,Seattle,23127762,14512814,34073752,13842854,27567786,15832289,80505928
Seattle.2,USA,Seattle,16424937,1487504.75,3495875.5,1419189.625,2830044,1624411.5,8270556.5
Seattle.3,USA,Seattle,232485.328125,188594.703125,277941.3125,178919.5625,219872.828125,216025.6875,860485.625
Seattle.4,USA,Seattle,597819.4375,48194.75390625,80348.1328125,45780.68359375,64076.16796875,54631.52734375,229858.5
Seattle.5,USA,Seattle,13083.58984375,0,0,0,0,0,0
Seattle.6,USA,Seattle,25160.75,12261.78125,17105.8671875,11640.8505859375,13558.6689453125,14008.603515625,52247.32421875
Seattle.7,USA,Seattle,917864.125,286147.0625,593972.75,272465,478278.5,318089.0625,1525226
Seattle.8,USA,Seattle,7045.009765625,105314.875,234050.828125,100375.6328125,188993.140625,116120.2421875,578517.375
Seattle.9,USA,Seattle,30706180,57597144,136927856,54932664,110759976,62980856,327783456
Seattle.10,USA,Seattle,96617.28125,115693.9453125,240206.234375,110304.6640625,194060.859375,127458.2265625,582357.5
Seattle.11,USA,Seattle,0,0,0,0,0,0,0
Seattle.12,USA,Seattle,4025.719970703125,0,0,0,0,0,0
Seattle.13,USA,Seattle,7045.009765625,0,0,0,0,0,0
Seattle.14,USA,Seattle,1693821.625,200800.078125,439715.4375,191883.03125,356920.84375,218322.171875,984066.875
Seattle.15,USA,Seattle,929941.3125,3713.224853515625,8795.0439453125,3542.43310546875,7118.68115234375,4060.379638671875,20994.892578125
Seattle.16,USA,Seattle,5032.14990234375,0,0,0,0,0,0
Seattle.17,USA,Seattle,405591.28125,313071.5,741532.75,298671.59375,600194.1875,342341,1770133.125
Seattle.18,USA,Seattle,29226726,36673780,87029704,34978660,70402624,40092688,207919056
Seattle.19,USA,Seattle,6038.580078125,38645.38671875,90307.8046875,36870.07421875,73084.9453125,42383.34375,218254.140625
Seattle.20,USA,Seattle,18594800,8587620,19627250,8196045,15900832,9333320,45004988
Seattle.21,USA,Seattle,6843724,1981724.125,4700632.5,1890379.625,3803748,2167049.25,11235185
Seattle.22,USA,Seattle,5241487.5,2930204.25,6912632.5,2795653.25,5595810,3202202,16425437
Seattle.23,USA,Seattle,65144200,55478072,130253584,52917016,105383264,60522032,307749728
Seattle.24,USA,Seattle,6038.580078125,105601.890625,219204.234375,100552.5703125,176507.546875,117390,562881.0625
Seattle.25,USA,Seattle,36231.48046875,0,0,0,0,0,0
Seattle.26,USA,Seattle,901761.25,1049622.25,1546880.125,995775.4375,1223700.375,1202289.25,4789026
Seattle.27,USA,Seattle,3140061.5,1407889.125,3321345,1343240.75,2688645.25,1538577,7892006
Seattle.28,USA,Seattle,0,0,0,0,0,0,0
Seattle.29,USA,Seattle,51569472,3565861.75,8462064,3401041.75,6845381,3898288.5,20216366
Seattle.30,USA,Seattle,1071848,718552.625,1387111.625,683947.3125,1114688.125,804014.4375,3666683.25
Seattle.31,USA,Seattle,49878672,106628616,246135440,101723128,199224400,116004440,569347328
Seattle.32,USA,Seattle,4025.719970703125,0,0,0,0,0,0
Seattle.33,USA,Seattle,94029744,104259088,235018320,99519216,190480224,113212272,532976384
Seattle.34,USA,Seattle,660218.0625,63998.77734375,149554.453125,61058.7734375,121032.5,70189.03125,361440.28125
Seattle.35,USA,Seattle,0,0,0,0,0,0,0
Seattle.36,USA,Seattle,38596592,31032826,73318168,29594478,59294568,33884232,174133776
Seattle.37,USA,Seattle,1099021.5,947355,2252182.75,903529.875,1821774.625,1035906.0625,5391366
Seattle.38,USA,Seattle,144925.921875,287697.65625,683058.5,274468.28125,552869.3125,314736.0625,1635888.25
Seattle.39,USA,Seattle,15760694,47492540,112905800,45295512,91328712,51931756,270278496
Seattle.40,USA,Seattle,6038.580078125,0,0,0,0,0,0
Seattle.41,USA,Seattle,13083.58984375,128903.6796875,304096.125,122984.6015625,246167.296875,140869.234375,722577.3125
Seattle.42,USA,Seattle,2245345.25,270589.1875,641835.0625,258116.78125,519372.53125,295893.84375,1534078
Seattle.43,USA,Seattle,9259156,6020397.5,14280329,5742896.5,11555632,6583407,34132036
Seattle.44,USA,Seattle,170086.671875,211198.859375,451831.78125,201644.734375,366366.5625,230502.34375,1048191
Seattle.45,USA,Seattle,181352640,783335040,1833738624,747360768,1484508672,854796352,4315976704
Seattle.46,USA,Seattle,866536.25,835624.625,1982094.125,797107.8125,1603909.25,913769.75,4737489
Seattle.47,USA,Seattle,25235226,37306544,84095520,35610500,68158656,40510220,190712464
