UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Beijing.1,China,Beijing,4707979.5,18986404,30092454,16650988,29360348,21147820,48180384
Beijing.2,China,Beijing,2015424.25,3685337.5,5841067,3232024,5698962,4104877,9352007
Beijing.3,China,Beijing,61773268,1763109632,2794435840,1546238976,2726451456,1963822336,4474111488
Beijing.4,China,Beijing,52877796,747687680,1185045760,655718656,1156215424,832804608,1897351424
Beijing.5,China,Beijing,68288320,1771298176,2807415040,1553420416,2739114752,1972943232,4494892032
Beijing.6,China,Beijing,34533292,120224424,190549408,105436264,185913632,133910792,305084576
Beijing.7,China,Beijing,12514564,107540456,170445984,94312480,166299280,119782880,272897408
Beijing.8,China,Beijing,59378024,505923200,801861696,443692320,782353600,563517632,1283843584
Beijing.9,China,Beijing,13341873,103383160,163856912,90666560,159870512,115152320,262347776
Beijing.10,China,Beijing,60863076,1300421504,2061099648,1140463744,2010956032,1448461824,3299982336
Beijing.11,China,Beijing,866468.9375,1584491.125,2511335.5,1389591.5,2450238.25,1764870,4020845.25
Beijing.12,China,Beijing,59401976,689105344,1092195968,604342272,1065624384,767553280,1748691456
Beijing.13,China,Beijing,236673760,1269323520,2011811072,1113190912,1962866688,1413823488,3221067776
Beijing.14,China,Beijing,5748578.5,20944964,33196664,18368636,32389038,23329342,53150468
Beijing.15,China,Beijing,52503684,1102371456,1747201024,966774720,1704694144,1227865728,2797406208
Beijing.16,China,Beijing,59425932,602153280,954381376,528085632,931162688,670702528,1528039552
Beijing.17,China,Beijing,51368416,75245960,119260912,65990360,116359472,83811976,190946096
Beijing.18,China,Beijing,59425932,842170752,1334796544,738579904,1302322816,938043648,2137114112
Beijing.19,China,Beijing,11688776,26059244,41302536,22853838,40297708,29025834,66128608
Beijing.20,China,Beijing,221392128,1829822592,2900172800,1604745984,2829615872,2038129920,4643404288
Beijing.21,China,Beijing,46536112,54586476,86516704,47872088,84411880,60800612,138520032
Beijing.22,China,Beijing,211475824,468668672,742815168,411020256,724743616,522021984,1189305472
Beijing.23,China,Beijing,81845384,1192221312,1889608320,1045572672,1843636864,1327944064,3025411328
Beijing.24,China,Beijing,5530725.5,36365368,57637204,31892260,56234972,40505208,92281688
