UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Rancagua.,Chile,Rancagua,931.9110107421875,1941.464599609375,4178.458984375,1880.6473388671875,5350.47119140625,2074.096923828125,6911.58935546875
Rancagua.,Chile,Rancagua,151596752,18159858,42408884,17542426,54144948,19336510,69946136
Rancagua.,Chile,Rancagua,9319.109375,57981.33984375,121097.7265625,55806.57421875,153171.796875,61470.83203125,198506.375
Rancagua.,Chile,Rancagua,310.6369934082031,473.7743225097656,993.97723388671875,457.3248596191406,1261.990234375,504.99456787109375,1639.9449462890625
Rancagua.,Chile,Rancagua,129081168,11141398,26018612,10762594,33218896,11863295,42913208
Rancagua.,Chile,Rancagua,34791.34375,13222.1123046875,30532.45703125,12792.4345703125,39155.93359375,14068.46875,50320.40234375
Rancagua.,Chile,Rancagua,7737346,7326371,16845052,7094976,21602332,7805616,27793714
Rancagua.,Chile,Rancagua,1149046.25,22677.013671875,52365.6796875,21940.080078125,67155.6484375,24128.58203125,86303.6328125
Rancagua.,Chile,Rancagua,187003.46875,43548.046875,100561.0078125,42132.87109375,128963.078125,46335.5859375,165734.125
Rancagua.,Chile,Rancagua,2485.095947265625,4853.66162109375,10446.1474609375,4701.6181640625,13376.1787109375,5185.2421875,17278.97265625
Rancagua.,Chile,Rancagua,1553.1849365234375,3190523.25,6505363,3062009.75,8175494,3374514.75,10629000
Rancagua.,Chile,Rancagua,295105.15625,21416.447265625,49454.78515625,20720.48046875,63422.6171875,22787.326171875,81506.2109375
Rancagua.,Chile,Rancagua,45042.36328125,10243.7529296875,23654.8359375,9910.861328125,30335.826171875,10899.4619140625,38985.4296875
Rancagua.,Chile,Rancagua,2174.458984375,16028.1708984375,32892.390625,15464.2763671875,41633.78515625,17106.046875,54395.609375
Rancagua.,Chile,Rancagua,208437.421875,635097.0625,1483148,613503.9375,1893588.375,676247.625,2446197
Rancagua.,Chile,Rancagua,407866.375,18424.630859375,42546.09765625,17825.888671875,54562.66015625,19604.001953125,70120.03125
Rancagua.,Chile,Rancagua,43489.1796875,12231.3984375,28564.099609375,11815.5341796875,36468.80859375,13023.921875,47111.55078125
Rancagua.,Chile,Rancagua,45042.36328125,5744.58251953125,13208.1455078125,5563.1455078125,16938.314453125,6120.3564453125,21792.953125
Rancagua.,Chile,Rancagua,24850.958984375,5602.84228515625,13065.27734375,5417.1875,16718.4453125,5963.39306640625,21527.728515625
Rancagua.,Chile,Rancagua,67408.2265625,8790.2978515625,20498.107421875,8499.0234375,26229.55859375,9355.9638671875,33774.84375
Rancagua.,Chile,Rancagua,234841.5625,3562.803955078125,8308.107421875,3444.74755859375,10631.126953125,3792.074951171875,13689.314453125
Rancagua.,Chile,Rancagua,164016.328125,1867.0704345703125,4353.82421875,1805.20361328125,5571.1923828125,1987.218994140625,7173.8203125
Rancagua.,Chile,Rancagua,95054.921875,668897.75,1562083.125,646155.3125,1994367.5,712238.375,2576386.5
Rancagua.,Chile,Rancagua,82008.1640625,1043.998779296875,2438.06005859375,1008.5031127929688,3112.7587890625,1111.643798828125,4021.15966796875
Rancagua.,Chile,Rancagua,123944.1640625,92622.125,213882.6875,89612.1953125,274290.96875,98550.921875,352499.09375
Rancagua.,Chile,Rancagua,28267.966796875,1311.501953125,3062.762451171875,1266.9111328125,3910.339111328125,1396.4796142578125,5051.498046875
Rancagua.,Chile,Rancagua,106237.8515625,19436.73046875,44689.62109375,18822.841796875,57310.59375,20708.158203125,73736.2109375
Rancagua.,Chile,Rancagua,117186560,2500468,5839366,2415452.75,7455328.5,2662483.5,9631027
Rancagua.,Chile,Rancagua,37276.4375,6527.33740234375,13746.1552734375,6291.22314453125,17432.474609375,6944.94140625,22608.11328125
Rancagua.,Chile,Rancagua,4177135.75,299759.59375,689217.75,290292,883862.625,319367.9375,1137183.875
Rancagua.,Chile,Rancagua,2485.095947265625,52.29365158081055,122.12185668945312,50.515682220458984,155.9173583984375,55.681976318359375,201.41893005371094
Rancagua.,Chile,Rancagua,6212.73974609375,2912.19677734375,6267.6884765625,2820.97119140625,8025.70751953125,3111.145263671875,10367.3837890625
Rancagua.,Chile,Rancagua,2795.73291015625,5339.02734375,11490.76171875,5171.7802734375,14713.796875,5703.76611328125,19006.869140625
Rancagua.,Chile,Rancagua,310.6369934082031,970.7322998046875,2089.2294921875,940.32366943359375,2675.235595703125,1037.0484619140625,3455.794677734375
Rancagua.,Chile,Rancagua,54050.8359375,5427.48046875,12656.349609375,5247.63623046875,16195.177734375,5776.74609375,20853.9375
Rancagua.,Chile,Rancagua,11182.931640625,5339.02734375,11490.76171875,5171.7802734375,14713.796875,5703.76611328125,19006.869140625
Rancagua.,Chile,Rancagua,83871.984375,11902.7919921875,25066.51953125,11472.23046875,31788.6328125,12664.3056640625,41226.5625
Rancagua.,Chile,Rancagua,97851896,4403053.5,10282492,4253351,13128026,4688345,16959194
Rancagua.,Chile,Rancagua,5591.4658203125,25620.724609375,53510.51953125,24659.740234375,67683.3671875,27162.658203125,87715.765625
