UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Vancouver.,Canada,Vancouver,0,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,12214620,204468.9375,575707.25,206522.609375,567979.5625,232382.546875,1504149.75
Vancouver.,Canada,Vancouver,106487864,119131584,345169440,120171936,339800544,136203296,931368960
Vancouver.,Canada,Vancouver,655124.25,626350.6875,1847377.75,631935.6875,1819665.75,718062.5,5063364
Vancouver.,Canada,Vancouver,1173764.375,175794.109375,525665.5625,177342.109375,517722.96875,202094.671875,1464717
Vancouver.,Canada,Vancouver,3591.68994140625,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,7183.3798828125,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,12930.083984375,8336.6201171875,17489.046875,8489.7177734375,17194.6953125,8949.748046875,30655.529296875
Vancouver.,Canada,Vancouver,38176072,36516772,105802952,36835672,104157264,41749672,285487584
Vancouver.,Canada,Vancouver,13921391,13036126,37926716,13152407,37352596,14898988,102135656
Vancouver.,Canada,Vancouver,0,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,286616.875,619860.5,1421700.75,628017,1410125.125,691027.375,3304857.75
Vancouver.,Canada,Vancouver,73811384,122789304,363012608,123813392,357138784,140641344,994143168
Vancouver.,Canada,Vancouver,895767.5,542031.8125,1620802.125,546804.8125,1596312.5,623125.25,4516210.5
Vancouver.,Canada,Vancouver,46864372,78720408,221646928,79511072,218671776,89467136,579096704
Vancouver.,Canada,Vancouver,0,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,35916.90234375,1949.1961669921875,3370.775390625,1958.1680908203125,3259.71435546875,2375.329833984375,11816.87109375
Vancouver.,Canada,Vancouver,0,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,2873.35205078125,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,2873.35205078125,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,0,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,119948080,62624640,183647872,63208740,181031072,71769224,500948928
Vancouver.,Canada,Vancouver,169527.765625,42894.64453125,82750.171875,42918.703125,80120.0625,52167.8359375,294508
Vancouver.,Canada,Vancouver,112411280,94014040,274152480,94871448,270093248,107524952,742375616
Vancouver.,Canada,Vancouver,2873.35205078125,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,2936565.75,9742487,29143498,9824269,28679478,11190343,81027712
Vancouver.,Canada,Vancouver,25860.16796875,46497.328125,50877.25,46767.36328125,49429.6875,54656.3828125,152849.484375
Vancouver.,Canada,Vancouver,22986.81640625,109955.1171875,322445.3125,110980.671875,317850.8125,126011.0078125,879556.3125
Vancouver.,Canada,Vancouver,8652381,356225.875,1050663.5,359402.25,1034902.6875,408385.375,2879698.75
Vancouver.,Canada,Vancouver,0,0,0,0,0,0,0
Vancouver.,Canada,Vancouver,747071.5625,2604849,7792097.5,2626715,7668033,2991962.5,21664382
