UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Kunming.1,China,Kunming,45751.83984375,29717.240234375,47096.2109375,26057.611328125,45916.01953125,33100.2578125,75405.375
Kunming.2,China,Kunming,2311325.75,7873195.5,12477526,6903624.5,12164850,8769481,19977672
Kunming.3,China,Kunming,6755545,22727068,36018112,19928268,35115528,25314322,57668320
Kunming.4,China,Kunming,15441.24609375,5630.24658203125,8922.8759765625,4936.89111328125,8699.2763671875,6271.1953125,14286.3486328125
Kunming.5,China,Kunming,197321968,185766192,294404320,162889392,287026816,206913856,471368512
Kunming.6,China,Kunming,197406032,2060025216,3264750336,1806336512,3182938624,2294539008,5227166720
Kunming.7,China,Kunming,5962894.5,83522496,132367376,73236840,129050360,93030712,211932384
Kunming.8,China,Kunming,18824594,96420864,152808864,84546792,148979600,107397432,244661088
Kunming.9,China,Kunming,60526256,630472000,999178944,552830464,974140416,702245056,1599777792
Kunming.10,China,Kunming,483825.71875,257339.140625,407833.9375,225648.25,397613.96875,286634.6875,652979.75
Kunming.11,China,Kunming,54902.2109375,125943.7109375,199597,110433.953125,194595.265625,140281.171875,319573.21875
Kunming.12,China,Kunming,6862.7763671875,5593.89453125,8865.265625,4905.015625,8643.109375,6230.70458984375,14194.107421875
Kunming.13,China,Kunming,854415.625,40535056,64240408,35543232,62630596,45149576,102854816
Kunming.14,China,Kunming,87500.3984375,4329449.5,6861360,3796285,6689420,4822315,10985670
Kunming.15,China,Kunming,5976334,13347961,21153994,11704181,20623892,14867495,33869496
Kunming.16,China,Kunming,41462.60546875,86232.4375,136662.125,75613.0546875,133237.484375,96049.15625,218808.65625
Kunming.17,China,Kunming,24019.716796875,119086.96875,188730.34375,104421.609375,184000.921875,132643.859375,302174.6875
Kunming.18,China,Kunming,847552.875,115855528,183609120,101588112,179008032,129044552,293975136
Kunming.19,China,Kunming,189584.1875,8140767,12901579,7138245,12578277,9067514,20656618
Kunming.20,China,Kunming,708581.625,166156.203125,263326.1875,145694.34375,256727.4375,185071.46875,421609.5
Kunming.21,China,Kunming,16013.14453125,12450.982421875,19732.453125,10917.6650390625,19237.974609375,13868.4052734375,31593.4765625
Kunming.22,China,Kunming,51470.8203125,16209.404296875,25688.83984375,14213.2431640625,25045.099609375,18054.685546875,41130.203125
Kunming.23,China,Kunming,482183808,1500190976,2377519104,1315444992,2317940480,1670973056,3806627328
Kunming.24,China,Kunming,613646.5625,136919.515625,216991.5625,120058.109375,211553.9375,152506.46875,347423.5
Kunming.25,China,Kunming,169853.703125,118868.9609375,188384.84375,104230.4453125,183664.078125,132401.03125,301621.5
Kunming.26,China,Kunming,247059.9375,29717.240234375,47096.2109375,26057.611328125,45916.01953125,33100.2578125,75405.375
Kunming.27,China,Kunming,9514953,84975016,134669344,74510488,131294648,94648592,215618048
Kunming.28,China,Kunming,836400.8125,901420.3125,1428580.875,790411.9375,1392781.875,1004038.1875,2287289.75
Kunming.29,China,Kunming,70629.40625,59434.48046875,94192.421875,52115.22265625,91832.0390625,66200.515625,150810.75
Kunming.30,China,Kunming,402616.1875,1873710.25,2969476.5,1642965.875,2895064,2087013.75,4754406
Kunming.31,China,Kunming,1143.7960205078125,0,0,0,0,0,0
Kunming.32,China,Kunming,58047.6484375,24818.583984375,39332.765625,21762.216796875,38347.12109375,27643.9375,62975.390625
Kunming.33,China,Kunming,247917.78125,312577.625,495376.46875,274084.21875,482962.75,348161.53125,793143.4375
Kunming.34,China,Kunming,510418.96875,1767426.875,2801037.5,1549771.25,2730846,1968631.125,4484719.5
Kunming.35,China,Kunming,46558788,332551040,527030560,291597952,513823616,370408736,843824576
Kunming.36,China,Kunming,15506729,124031064,196565808,108756840,191640032,138150784,314720000
Kunming.37,China,Kunming,41176.65625,29717.240234375,47096.2109375,26057.611328125,45916.01953125,33100.2578125,75405.375
Kunming.38,China,Kunming,44608.04296875,18910.970703125,29970.314453125,16582.1171875,29219.283203125,21063.80078125,47985.23828125
Kunming.39,China,Kunming,12867.705078125,13507.8359375,21407.3671875,11844.3681640625,20870.91796875,15045.5703125,34275.171875
Kunming.40,China,Kunming,346570.1875,8870573,14058183,7778177,13705897,9880401,22508448
Kunming.41,China,Kunming,22875.919921875,70934.6328125,112417.9765625,62199.1484375,109600.8828125,79009.84375,179991.5625
Kunming.42,China,Kunming,174383136,545815296,865014080,478599072,843337536,607951040,1384967296
Kunming.43,China,Kunming,30882.4921875,5403.134765625,8562.947265625,4737.74755859375,8348.3671875,6018.228515625,13710.068359375
Kunming.44,China,Kunming,2287.592041015625,3680.2890625,7919.361328125,3227.067626953125,7720.9091796875,4099.25390625,12679.62890625
Kunming.45,China,Kunming,1450333.375,12616909,19995414,11063157,19494346,14053220,32014504
Kunming.46,China,Kunming,1647066.25,1291704.375,2047107.5,1132633.125,1995808.75,1438752.25,3277608
Kunming.47,China,Kunming,13725.552734375,22417.056640625,35526.79296875,19656.43359375,34636.5234375,24969.01953125,56881.67578125
Kunming.48,China,Kunming,3431.38818359375,2701.5673828125,4281.4736328125,2368.873779296875,4174.18359375,3009.1142578125,6855.0341796875
Kunming.49,China,Kunming,5352965.5,14936675,23671806,13097248,23078610,16637069,37900744
Kunming.50,China,Kunming,507845.4375,439548.21875,696600.8125,385418.5625,679144.5625,489586.46875,1115322.25
