UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Toluca.1,Mexico,Toluca,47951792,55343144,197947440,53973360,230499712,57363080,291761728
Toluca.2,Mexico,Toluca,80819.1796875,22324.55859375,70002.5546875,23661.2109375,88770.625,23092.748046875,102623.3828125
Toluca.3,Mexico,Toluca,110747048,30943722,110659568,30186932,128875224,32089520,163202752
Toluca.4,Mexico,Toluca,16468.291015625,3352.4638671875,11375.0458984375,3384.9189453125,13624.2490234375,3480.983642578125,16802.443359375
Toluca.5,Mexico,Toluca,2491.002197265625,1141.53759765625,3911.1787109375,1143.48876953125,4636.0771484375,1185.150390625,5785.923828125
Toluca.6,Mexico,Toluca,12178.232421875,7837,22430.943359375,8667.013671875,29439.8515625,8119.0732421875,33017.671875
Toluca.7,Mexico,Toluca,8856.896484375,5489.416015625,15320.328125,6180.40625,21089.9453125,5650.53271484375,22198.90625
Toluca.8,Mexico,Toluca,34874.03125,5912.46826171875,21118.708984375,5775.46923828125,24597.46484375,6144.33935546875,31233.169921875
Toluca.9,Mexico,Toluca,89260.90625,7487.7138671875,25406.1171875,7560.20361328125,30429.705078125,7774.7626953125,37528.18359375
Toluca.10,Mexico,Toluca,55624908,59852580,214076448,58371176,249281136,62037100,315534848
Toluca.11,Mexico,Toluca,92997.4140625,85168.484375,304606.6875,83030.96875,354504.53125,88221.796875,448677.1875
Toluca.12,Mexico,Toluca,229172.203125,875520.625,2999741.5,877017.0625,3555714,908970.125,4437607.5
Toluca.13,Mexico,Toluca,4151.67041015625,6783.724609375,19416.271484375,7502.18603515625,25483.201171875,7027.8876953125,28580.16796875
Toluca.14,Mexico,Toluca,63658.9453125,7998.3505859375,25080.228515625,8477.2421875,31804.373046875,8273.5751953125,36767.484375
Toluca.15,Mexico,Toluca,143509.40625,1184182,3920179.5,1215282.375,4789773.5,1227592,5772949
Toluca.16,Mexico,Toluca,58980704,20185996,72188264,19692308,84071168,20933452,106464584
Toluca.17,Mexico,Toluca,1713809.5,10075787,36036236,9822910,41939364,10437006,53080376
Toluca.18,Mexico,Toluca,159839.296875,52644.84765625,174278.296875,54027.46484375,212937.59375,54574.7109375,256646.34375
Toluca.19,Mexico,Toluca,3521861.75,1196582.5,4272861,1168038.125,4970657.5,1242022.5,6312163.5
Toluca.20,Mexico,Toluca,999722.1875,312327.40625,1116931.375,304688.84375,1300789.5,323892.40625,1647271
Toluca.21,Mexico,Toluca,2874063,253871.296875,907883.25,247662.375,1057329.875,263271.78125,1338963
