UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Victoria.,Canada,Victoria,1456789.5,500643,1442991.875,505206.46875,1421742.25,573061.875,3904928.75
Victoria.,Canada,Victoria,427411.125,149108.703125,335626.28125,149944.03125,327704.46875,176278.078125,1034766.25
Victoria.,Canada,Victoria,8479262,2118862,6107147.5,2138175.75,6017213.5,2425359.25,16526758
Victoria.,Canada,Victoria,12540745,3161576.5,8730224,3186665,8583203,3637739.5,24205334
Victoria.,Canada,Victoria,226276.46875,119242.515625,337322.09375,120145.0234375,331389.15625,137700.328125,951588.625
Victoria.,Canada,Victoria,310322.03125,1538755.875,4435121,1552782,4369809,1761339.75,12002031
Victoria.,Canada,Victoria,7901.71826171875,4916.1533203125,14169.7158203125,4960.96484375,13961.0517578125,5627.28369140625,38345.14453125
Victoria.,Canada,Victoria,64434920,67496432,190938928,68007296,187580640,77944352,538640384
Victoria.,Canada,Victoria,241361.578125,974475.125,2798902.75,983171.8125,2756566,1119830.875,7701846.5
Victoria.,Canada,Victoria,9815371,4003131.25,11054054,4034898.25,10867898,4606040.5,30648360
Victoria.,Canada,Victoria,96471360,141897472,391828768,143023504,385230240,163268560,1086380672
Victoria.,Canada,Victoria,22986.81640625,9832.306640625,28339.431640625,9921.9296875,27922.103515625,11254.5673828125,76690.2890625
Victoria.,Canada,Victoria,1050928.5,283733.53125,814944,286265.71875,802617,326056.125,2242511.75
Victoria.,Canada,Victoria,22149234,33877164,93546760,34146000,91971400,38979388,259366848
Victoria.,Canada,Victoria,61333856,131190496,371121440,132183440,364594016,151497776,1046936768
Victoria.,Canada,Victoria,34480.2265625,24580.767578125,70848.578125,24804.82421875,69805.2578125,28136.419921875,191725.71875
Victoria.,Canada,Victoria,7110109.5,10971693,31037544,11054735,30491640,12670026,87557176
Victoria.,Canada,Victoria,5291996,991470.5625,2847717.5,1000318.9375,2804642.75,1139361.5,7836171.5
Victoria.,Canada,Victoria,267221.75,339918.40625,976319.0625,342952,961551.0625,390621.6875,2686573.75
Victoria.,Canada,Victoria,342647.21875,112369.71875,322750.0625,113372.5625,317868.125,129131.140625,888123.5625
Victoria.,Canada,Victoria,58892224,68917832,190306352,69464728,187101536,79297504,527641536
Victoria.,Canada,Victoria,40588972,64757492,183190800,65247616,179968768,74781440,516782848
Victoria.,Canada,Victoria,158752.703125,117987.6796875,340073.15625,119063.15625,335065.25,135054.8125,920283.5
Victoria.,Canada,Victoria,512175,649063.4375,1864250.375,654856,1836051.25,745879.8125,5129927.5
Victoria.,Canada,Victoria,26401796,18307774,50554196,18453054,49702844,21065094,140166080
Victoria.,Canada,Victoria,40247044,66003436,182258688,66527208,179189376,75944168,505328640
Victoria.,Canada,Victoria,96975.6328125,98323.0703125,283394.3125,99219.296875,279221.03125,112545.6796875,766902.875
Victoria.,Canada,Victoria,107750.703125,846824.5625,2440783,854543.5625,2404839.75,969319.3125,6605085.5
Victoria.,Canada,Victoria,457581.3125,26812.40234375,75848.9140625,27015.3359375,74514.8515625,30962.75390625,213970.453125
Victoria.,Canada,Victoria,66706304,113831024,314327456,114734344,309034080,130975048,871501376
Victoria.,Canada,Victoria,17401738,4383372,12400010,4416548.5,12181913,5061884.5,34980532
Victoria.,Canada,Victoria,61828788,71733656,198081856,72302904,194746080,82537416,549199808
Victoria.,Canada,Victoria,0,0,0,0,0,0,0
Victoria.,Canada,Victoria,51399240,19190362,54287124,19335608,53332300,22160882,153144448
Victoria.,Canada,Victoria,452552.9375,896711.8125,2575550,904714.5625,2536591.75,1030468.25,7087238
Victoria.,Canada,Victoria,14458708,24102738,66556132,24294006,65435300,27732836,184532880
Victoria.,Canada,Victoria,84045.546875,80045.671875,230713.8125,80775.3046875,227316.3125,91624.421875,624342.375
