UID,Country,City,ISC_Mean
Moncton.1,Canada,Moncton,0
Moncton.2,Canada,Moncton,0
Moncton.3,Canada,Moncton,0
Moncton.4,Canada,Moncton,0
Moncton.5,Canada,Moncton,0.4793650793650794
Moncton.6,Canada,Moncton,5.938511326860842
Moncton.7,Canada,Moncton,0
Moncton.8,Canada,Moncton,13
Moncton.9,Canada,Moncton,0
Moncton.10,Canada,Moncton,0
Moncton.11,Canada,Moncton,0
Moncton.12,Canada,Moncton,5.711111111111111
Moncton.13,Canada,Moncton,0
Moncton.14,Canada,Moncton,38.92307692307692
Moncton.15,Canada,Moncton,68.38263665594856
Moncton.16,Canada,Moncton,27.996805111821086
Moncton.17,Canada,Moncton,12.428115015974441
Moncton.18,Canada,Moncton,1.0865384615384615
Moncton.19,Canada,Moncton,23.073954983922828
Moncton.20,Canada,Moncton,4.466453674121405
Moncton.21,Canada,Moncton,0
Moncton.22,Canada,Moncton,10.773162939297125
Moncton.23,Canada,Moncton,31.492012779552716
Moncton.24,Canada,Moncton,29.249201277955272
Moncton.25,Canada,Moncton,34.21405750798722
Moncton.26,Canada,Moncton,21.721153846153847
Moncton.27,Canada,Moncton,63.90384615384615
Moncton.28,Canada,Moncton,6.968051118210862
Moncton.29,Canada,Moncton,23.093548387096774
Moncton.30,Canada,Moncton,6.2935483870967746
Moncton.31,Canada,Moncton,0.9171974522292994
Moncton.32,Canada,Moncton,1.5431309904153354
Moncton.33,Canada,Moncton,38.43450479233227
Moncton.34,Canada,Moncton,15.46964856230032
Moncton.35,Canada,Moncton,0
Moncton.36,Canada,Moncton,0
Moncton.37,Canada,Moncton,1.5746031746031746
Moncton.38,Canada,Moncton,0
Moncton.39,Canada,Moncton,0
