UID,Country,City,ISC_Mean
St_Louis.1,USA,St_Louis,0
St_Louis.2,USA,St_Louis,0
St_Louis.3,USA,St_Louis,11.393617021276595
St_Louis.4,USA,St_Louis,0
St_Louis.5,USA,St_Louis,4.193548387096774
St_Louis.6,USA,St_Louis,0
St_Louis.7,USA,St_Louis,0
St_Louis.8,USA,St_Louis,0
St_Louis.9,USA,St_Louis,0
St_Louis.10,USA,St_Louis,0
St_Louis.11,USA,St_Louis,9.217857142857143
St_Louis.12,USA,St_Louis,28.202846975088967
St_Louis.13,USA,St_Louis,31.330909090909092
St_Louis.14,USA,St_Louis,30.53985507246377
St_Louis.15,USA,St_Louis,22.22463768115942
St_Louis.16,USA,St_Louis,0.9781021897810219
St_Louis.17,USA,St_Louis,1.6170212765957446
St_Louis.18,USA,St_Louis,0
St_Louis.19,USA,St_Louis,1.136200716845878
St_Louis.20,USA,St_Louis,53.06810035842294
St_Louis.21,USA,St_Louis,33.910071942446045
St_Louis.22,USA,St_Louis,32.191335740072205
St_Louis.23,USA,St_Louis,53.773381294964025
St_Louis.24,USA,St_Louis,0
St_Louis.25,USA,St_Louis,0
St_Louis.26,USA,St_Louis,19.615658362989326
St_Louis.27,USA,St_Louis,61.62056737588652
St_Louis.28,USA,St_Louis,29.81138790035587
St_Louis.29,USA,St_Louis,11.897526501766784
St_Louis.30,USA,St_Louis,0
St_Louis.31,USA,St_Louis,0
St_Louis.32,USA,St_Louis,1.8904593639575973
St_Louis.33,USA,St_Louis,0
St_Louis.34,USA,St_Louis,0
St_Louis.35,USA,St_Louis,20.81625441696113
St_Louis.36,USA,St_Louis,0.007067137809187279
