UID,Country,City,ISC_Mean
Santiago.1,Chile,Santiago,0
Santiago.2,Chile,Santiago,3.904580152671756
Santiago.3,Chile,Santiago,0
Santiago.4,Chile,Santiago,0
Santiago.5,Chile,Santiago,8.984962406015038
Santiago.6,Chile,Santiago,0
Santiago.7,Chile,Santiago,0
Santiago.8,Chile,Santiago,34.70566037735849
Santiago.9,Chile,Santiago,0
Santiago.10,Chile,Santiago,0
Santiago.11,Chile,Santiago,0
Santiago.12,Chile,Santiago,0
Santiago.13,Chile,Santiago,18.935114503816795
Santiago.14,Chile,Santiago,71.0919540229885
Santiago.15,Chile,Santiago,75.43773584905661
Santiago.16,Chile,Santiago,0
Santiago.17,Chile,Santiago,0
Santiago.18,Chile,Santiago,0
Santiago.19,Chile,Santiago,0
Santiago.20,Chile,Santiago,0
Santiago.21,Chile,Santiago,19.973384030418252
Santiago.22,Chile,Santiago,72.36781609195403
Santiago.23,Chile,Santiago,57.81368821292776
Santiago.24,Chile,Santiago,0
Santiago.25,Chile,Santiago,0
Santiago.26,Chile,Santiago,0
Santiago.27,Chile,Santiago,0
Santiago.28,Chile,Santiago,0
Santiago.29,Chile,Santiago,0
Santiago.30,Chile,Santiago,20.9
Santiago.31,Chile,Santiago,0
Santiago.32,Chile,Santiago,0
Santiago.33,Chile,Santiago,0
Santiago.34,Chile,Santiago,0
Santiago.35,Chile,Santiago,0
Santiago.36,Chile,Santiago,2.7
Santiago.37,Chile,Santiago,0
Santiago.38,Chile,Santiago,0
Santiago.39,Chile,Santiago,0
Santiago.40,Chile,Santiago,0
Santiago.41,Chile,Santiago,0
Santiago.42,Chile,Santiago,0
