UID,Country,City,ISC_Mean
Victoria.1,Canada,Victoria,0
Victoria.2,Canada,Victoria,0
Victoria.3,Canada,Victoria,59.59146341463415
Victoria.4,Canada,Victoria,14.161290322580646
Victoria.5,Canada,Victoria,0
Victoria.6,Canada,Victoria,2.209090909090909
Victoria.7,Canada,Victoria,10.857575757575757
Victoria.8,Canada,Victoria,5.386706948640484
Victoria.9,Canada,Victoria,20.22356495468278
Victoria.10,Canada,Victoria,21.610271903323262
Victoria.11,Canada,Victoria,53.32831325301205
Victoria.12,Canada,Victoria,26.220543806646525
Victoria.13,Canada,Victoria,15.052631578947368
Victoria.14,Canada,Victoria,0
Victoria.15,Canada,Victoria,36.97256097560975
Victoria.16,Canada,Victoria,1.5321100917431192
Victoria.17,Canada,Victoria,0
Victoria.18,Canada,Victoria,6.54601226993865
Victoria.19,Canada,Victoria,27.761467889908257
Victoria.20,Canada,Victoria,28.733333333333334
Victoria.21,Canada,Victoria,34.66158536585366
Victoria.22,Canada,Victoria,0
Victoria.23,Canada,Victoria,0
Victoria.24,Canada,Victoria,0
Victoria.25,Canada,Victoria,0
Victoria.26,Canada,Victoria,3.975975975975976
Victoria.27,Canada,Victoria,23.21580547112462
Victoria.28,Canada,Victoria,0
Victoria.29,Canada,Victoria,0
Victoria.30,Canada,Victoria,4.927927927927928
