UID,Country,City,ISC_Mean
Zurich.1,Switzerland,Zurich,0
Zurich.2,Switzerland,Zurich,0
Zurich.3,Switzerland,Zurich,0.027950310559006212
Zurich.4,Switzerland,Zurich,0.490625
Zurich.5,Switzerland,Zurich,63.738461538461536
Zurich.6,Switzerland,Zurich,0
Zurich.7,Switzerland,Zurich,11.829652996845425
Zurich.8,Switzerland,Zurich,0
Zurich.9,Switzerland,Zurich,14.655172413793103
Zurich.10,Switzerland,Zurich,23.561514195583594
Zurich.11,Switzerland,Zurich,0
Zurich.12,Switzerland,Zurich,7.94006309148265
Zurich.13,Switzerland,Zurich,0
Zurich.14,Switzerland,Zurich,3.671826625386997
Zurich.15,Switzerland,Zurich,3.6153846153846154
Zurich.16,Switzerland,Zurich,0
Zurich.17,Switzerland,Zurich,6.689230769230769
Zurich.18,Switzerland,Zurich,13.058461538461538
Zurich.19,Switzerland,Zurich,0
Zurich.20,Switzerland,Zurich,0
Zurich.21,Switzerland,Zurich,0.40993788819875776
Zurich.22,Switzerland,Zurich,25.993769470404985
Zurich.23,Switzerland,Zurich,0.9074074074074074
Zurich.24,Switzerland,Zurich,69.79876160990712
Zurich.25,Switzerland,Zurich,55.478125
Zurich.26,Switzerland,Zurich,0
Zurich.27,Switzerland,Zurich,0
Zurich.28,Switzerland,Zurich,2.392523364485981
Zurich.29,Switzerland,Zurich,0
Zurich.30,Switzerland,Zurich,0
Zurich.31,Switzerland,Zurich,4.859813084112149
Zurich.32,Switzerland,Zurich,18.972049689440993
Zurich.33,Switzerland,Zurich,0
Zurich.34,Switzerland,Zurich,21.361370716510905
Zurich.35,Switzerland,Zurich,0
Zurich.36,Switzerland,Zurich,0
Zurich.37,Switzerland,Zurich,0
Zurich.38,Switzerland,Zurich,0
Zurich.39,Switzerland,Zurich,0
