UID,Country,City,ISC_Mean
Trondheim.1,Norway,Trondheim,0
Trondheim.2,Norway,Trondheim,11.117283950617283
Trondheim.3,Norway,Trondheim,26.608247422680414
Trondheim.4,Norway,Trondheim,37.997950819672134
Trondheim.5,Norway,Trondheim,7.70061099796334
Trondheim.6,Norway,Trondheim,21.055555555555557
Trondheim.7,Norway,Trondheim,16.223140495867767
Trondheim.8,Norway,Trondheim,0
Trondheim.9,Norway,Trondheim,0
Trondheim.10,Norway,Trondheim,0
Trondheim.11,Norway,Trondheim,27.67142857142857
Trondheim.12,Norway,Trondheim,23.706365503080082
Trondheim.13,Norway,Trondheim,14.967213114754099
Trondheim.14,Norway,Trondheim,24.826175869120654
Trondheim.15,Norway,Trondheim,43.47950819672131
Trondheim.16,Norway,Trondheim,0
Trondheim.17,Norway,Trondheim,0
Trondheim.18,Norway,Trondheim,0
Trondheim.19,Norway,Trondheim,0
Trondheim.20,Norway,Trondheim,0
Trondheim.21,Norway,Trondheim,0
Trondheim.22,Norway,Trondheim,0
Trondheim.23,Norway,Trondheim,0
Trondheim.24,Norway,Trondheim,0
Trondheim.25,Norway,Trondheim,25.424430641821946
Trondheim.26,Norway,Trondheim,18.479338842975206
Trondheim.27,Norway,Trondheim,42.15843621399177
Trondheim.28,Norway,Trondheim,42.929752066115704
Trondheim.29,Norway,Trondheim,41.3724279835391
Trondheim.30,Norway,Trondheim,25.320247933884296
Trondheim.31,Norway,Trondheim,35.83539094650206
Trondheim.32,Norway,Trondheim,26.53305785123967
Trondheim.33,Norway,Trondheim,0
Trondheim.34,Norway,Trondheim,0
Trondheim.35,Norway,Trondheim,0
Trondheim.36,Norway,Trondheim,0
Trondheim.37,Norway,Trondheim,0
Trondheim.38,Norway,Trondheim,69.49375
Trondheim.39,Norway,Trondheim,59.73029045643153
Trondheim.40,Norway,Trondheim,91.19753086419753
Trondheim.41,Norway,Trondheim,9.476190476190476
