UID,Country,City,ISC_Mean
Shanghai.1,China,Shanghai,11.262745098039217
Shanghai.2,China,Shanghai,9.349019607843138
Shanghai.3,China,Shanghai,19.656370656370655
Shanghai.4,China,Shanghai,5.9296875
Shanghai.5,China,Shanghai,45.88095238095238
Shanghai.6,China,Shanghai,35.35826771653543
Shanghai.7,China,Shanghai,36.53125
Shanghai.8,China,Shanghai,4.4603174603174605
Shanghai.9,China,Shanghai,16.476377952755904
Shanghai.10,China,Shanghai,46.8503937007874
Shanghai.11,China,Shanghai,17.171875
Shanghai.12,China,Shanghai,38.11538461538461
Shanghai.13,China,Shanghai,66.89803921568627
Shanghai.14,China,Shanghai,68.38671875
Shanghai.15,China,Shanghai,65.50965250965251
Shanghai.16,China,Shanghai,41.33203125
Shanghai.17,China,Shanghai,15.537254901960784
Shanghai.18,China,Shanghai,14.057692307692308
Shanghai.19,China,Shanghai,21.227450980392156
Shanghai.20,China,Shanghai,38.84824902723735
Shanghai.21,China,Shanghai,87.92549019607843
Shanghai.22,China,Shanghai,87.54330708661418
Shanghai.23,China,Shanghai,86.70930232558139
Shanghai.24,China,Shanghai,27.26771653543307
Shanghai.25,China,Shanghai,53.917647058823526
Shanghai.26,China,Shanghai,7.9921259842519685
Shanghai.27,China,Shanghai,23.346456692913385
Shanghai.28,China,Shanghai,67.72727272727273
Shanghai.29,China,Shanghai,42.145669291338585
Shanghai.30,China,Shanghai,47.05511811023622
Shanghai.31,China,Shanghai,47.10236220472441
Shanghai.32,China,Shanghai,0
Shanghai.33,China,Shanghai,12.839080459770114
Shanghai.34,China,Shanghai,9.666666666666666
Shanghai.35,China,Shanghai,75.87007874015748
Shanghai.36,China,Shanghai,10.846456692913385
Shanghai.37,China,Shanghai,14.811764705882354
