UID,Country,City,ISC_Mean
Rancagua.1,Chile,Rancagua,0.12313432835820895
Rancagua.2,Chile,Rancagua,0
Rancagua.3,Chile,Rancagua,0
Rancagua.4,Chile,Rancagua,0
Rancagua.5,Chile,Rancagua,0
Rancagua.6,Chile,Rancagua,40.07518796992481
Rancagua.7,Chile,Rancagua,0
Rancagua.8,Chile,Rancagua,0
Rancagua.9,Chile,Rancagua,0
Rancagua.10,Chile,Rancagua,0
Rancagua.11,Chile,Rancagua,8.496212121212121
Rancagua.12,Chile,Rancagua,0
Rancagua.13,Chile,Rancagua,0
Rancagua.14,Chile,Rancagua,33.28787878787879
Rancagua.15,Chile,Rancagua,0
Rancagua.16,Chile,Rancagua,14.746212121212121
Rancagua.17,Chile,Rancagua,5.992424242424242
Rancagua.18,Chile,Rancagua,0
Rancagua.19,Chile,Rancagua,0
Rancagua.20,Chile,Rancagua,0
Rancagua.21,Chile,Rancagua,53.93511450381679
Rancagua.22,Chile,Rancagua,38.31439393939394
Rancagua.23,Chile,Rancagua,7.931297709923665
Rancagua.24,Chile,Rancagua,0
Rancagua.25,Chile,Rancagua,0
Rancagua.26,Chile,Rancagua,0
Rancagua.27,Chile,Rancagua,0.47547169811320755
Rancagua.28,Chile,Rancagua,0
Rancagua.29,Chile,Rancagua,6.715909090909091
Rancagua.30,Chile,Rancagua,0
Rancagua.31,Chile,Rancagua,0
Rancagua.32,Chile,Rancagua,0
Rancagua.33,Chile,Rancagua,0
Rancagua.34,Chile,Rancagua,0
Rancagua.35,Chile,Rancagua,0
Rancagua.36,Chile,Rancagua,30.55133079847909
Rancagua.37,Chile,Rancagua,0
