UID,Country,City,ISC_Mean
Brantford.1,Canada,Brantford,0
Brantford.2,Canada,Brantford,0
Brantford.3,Canada,Brantford,2.510135135135135
Brantford.4,Canada,Brantford,0
Brantford.5,Canada,Brantford,5.047138047138047
Brantford.6,Canada,Brantford,0
Brantford.7,Canada,Brantford,5.447811447811448
Brantford.8,Canada,Brantford,0.8754208754208754
Brantford.9,Canada,Brantford,0
Brantford.10,Canada,Brantford,0
Brantford.11,Canada,Brantford,2.453020134228188
Brantford.12,Canada,Brantford,0
Brantford.13,Canada,Brantford,0
Brantford.14,Canada,Brantford,26.389261744966444
Brantford.15,Canada,Brantford,87.94295302013423
Brantford.16,Canada,Brantford,20.453020134228186
Brantford.17,Canada,Brantford,0
Brantford.18,Canada,Brantford,0
Brantford.19,Canada,Brantford,0
Brantford.20,Canada,Brantford,31.77181208053691
Brantford.21,Canada,Brantford,34.191275167785236
Brantford.22,Canada,Brantford,60.741610738255034
Brantford.23,Canada,Brantford,46.02684563758389
Brantford.24,Canada,Brantford,13.785953177257525
Brantford.25,Canada,Brantford,6.3478260869565215
Brantford.26,Canada,Brantford,0
Brantford.27,Canada,Brantford,0.3377926421404682
Brantford.28,Canada,Brantford,0
Brantford.29,Canada,Brantford,0
