UID,Country,City,ISC_Mean
Rockford.1,USA,Rockford,4.826989619377162
Rockford.2,USA,Rockford,0
Rockford.3,USA,Rockford,0
Rockford.4,USA,Rockford,0
Rockford.5,USA,Rockford,0
Rockford.6,USA,Rockford,0
Rockford.7,USA,Rockford,0
Rockford.8,USA,Rockford,2.989864864864865
Rockford.9,USA,Rockford,7.3872053872053876
Rockford.10,USA,Rockford,0
Rockford.11,USA,Rockford,0
Rockford.12,USA,Rockford,0
Rockford.13,USA,Rockford,0
Rockford.14,USA,Rockford,0
Rockford.15,USA,Rockford,20.17966101694915
Rockford.16,USA,Rockford,33.60942760942761
Rockford.17,USA,Rockford,30.130872483221477
Rockford.18,USA,Rockford,4.986531986531986
Rockford.19,USA,Rockford,14
Rockford.20,USA,Rockford,0.11904761904761904
Rockford.21,USA,Rockford,0
Rockford.22,USA,Rockford,0
Rockford.23,USA,Rockford,0.24915824915824916
Rockford.24,USA,Rockford,36.772881355932206
Rockford.25,USA,Rockford,28.5578231292517
Rockford.26,USA,Rockford,0
Rockford.27,USA,Rockford,0
Rockford.28,USA,Rockford,0
Rockford.29,USA,Rockford,0
Rockford.30,USA,Rockford,0
Rockford.31,USA,Rockford,0
Rockford.32,USA,Rockford,2.843003412969283
Rockford.33,USA,Rockford,4.88013698630137
Rockford.34,USA,Rockford,2.6506849315068495
Rockford.35,USA,Rockford,0.47278911564625853
Rockford.36,USA,Rockford,0.0576271186440678
Rockford.37,USA,Rockford,0.4865771812080537
Rockford.38,USA,Rockford,0
Rockford.39,USA,Rockford,13.902356902356903
Rockford.40,USA,Rockford,0
