UID,Country,City,ISC_Mean
Rennes.1,France,Rennes,21.908536585365855
Rennes.2,France,Rennes,12.484848484848484
Rennes.3,France,Rennes,1.0705521472392638
Rennes.4,France,Rennes,0
Rennes.5,France,Rennes,0.3333333333333333
Rennes.6,France,Rennes,19.85151515151515
Rennes.7,France,Rennes,0.31097560975609756
Rennes.8,France,Rennes,98.9478527607362
Rennes.9,France,Rennes,0
Rennes.10,France,Rennes,0
Rennes.11,France,Rennes,0
Rennes.12,France,Rennes,0
Rennes.13,France,Rennes,0
Rennes.14,France,Rennes,17.12772585669782
Rennes.15,France,Rennes,0.745398773006135
Rennes.16,France,Rennes,32.35060975609756
Rennes.17,France,Rennes,57.623456790123456
Rennes.18,France,Rennes,73.89473684210526
Rennes.19,France,Rennes,0
Rennes.20,France,Rennes,0
Rennes.21,France,Rennes,0.24074074074074073
Rennes.22,France,Rennes,0
Rennes.23,France,Rennes,0
Rennes.24,France,Rennes,0.024615384615384615
Rennes.25,France,Rennes,31.188854489164086
Rennes.26,France,Rennes,14.086687306501547
Rennes.27,France,Rennes,0.8312883435582822
Rennes.28,France,Rennes,1.1809815950920246
Rennes.29,France,Rennes,1.2969696969696969
Rennes.30,France,Rennes,13.580547112462007
Rennes.31,France,Rennes,22.359756097560975
Rennes.32,France,Rennes,0
Rennes.33,France,Rennes,16.75151515151515
Rennes.34,France,Rennes,0
Rennes.35,France,Rennes,0
Rennes.36,France,Rennes,1.042296072507553
Rennes.37,France,Rennes,0
Rennes.38,France,Rennes,10.246200607902736
