UID,Country,City,ISC_Mean
Baltimore.1,USA,Baltimore,13.036101083032491
Baltimore.2,USA,Baltimore,3.060931899641577
Baltimore.3,USA,Baltimore,0
Baltimore.4,USA,Baltimore,0
Baltimore.5,USA,Baltimore,11.010600706713781
Baltimore.6,USA,Baltimore,4.875444839857651
Baltimore.7,USA,Baltimore,15.335689045936396
Baltimore.8,USA,Baltimore,0
Baltimore.9,USA,Baltimore,0.8156028368794326
Baltimore.10,USA,Baltimore,11.911971830985916
Baltimore.11,USA,Baltimore,4.268551236749117
Baltimore.12,USA,Baltimore,9.21631205673759
Baltimore.13,USA,Baltimore,2.6549295774647885
Baltimore.14,USA,Baltimore,32.522968197879855
Baltimore.15,USA,Baltimore,2.8556338028169015
Baltimore.16,USA,Baltimore,0.624113475177305
Baltimore.17,USA,Baltimore,0
Baltimore.18,USA,Baltimore,0.014084507042253521
Baltimore.19,USA,Baltimore,0.05054151624548736
Baltimore.20,USA,Baltimore,0
Baltimore.21,USA,Baltimore,13.430604982206406
Baltimore.22,USA,Baltimore,91.07168458781362
Baltimore.23,USA,Baltimore,52.83745583038869
Baltimore.24,USA,Baltimore,0
Baltimore.25,USA,Baltimore,0
Baltimore.26,USA,Baltimore,0.014184397163120567
Baltimore.27,USA,Baltimore,0
Baltimore.28,USA,Baltimore,74.65625
Baltimore.29,USA,Baltimore,17.070671378091873
Baltimore.30,USA,Baltimore,4.968421052631579
Baltimore.31,USA,Baltimore,0
Baltimore.32,USA,Baltimore,1.3028169014084507
Baltimore.33,USA,Baltimore,0
Baltimore.34,USA,Baltimore,0
Baltimore.35,USA,Baltimore,0
Baltimore.36,USA,Baltimore,0
Baltimore.37,USA,Baltimore,8.25
Baltimore.38,USA,Baltimore,0
Baltimore.39,USA,Baltimore,27.742049469964666
Baltimore.40,USA,Baltimore,12.73943661971831
Baltimore.41,USA,Baltimore,0
Baltimore.42,USA,Baltimore,0
Baltimore.43,USA,Baltimore,0
Baltimore.44,USA,Baltimore,0
