UID,Country,City,ISC_Mean
Sydney.1,Australia,Sydney,2.026615969581749
Sydney.2,Australia,Sydney,20.44106463878327
Sydney.3,Australia,Sydney,3.1115384615384616
Sydney.4,Australia,Sydney,20.264367816091955
Sydney.5,Australia,Sydney,0
Sydney.6,Australia,Sydney,7.211320754716981
Sydney.7,Australia,Sydney,0
Sydney.8,Australia,Sydney,8.165413533834586
Sydney.9,Australia,Sydney,16.571969696969695
Sydney.10,Australia,Sydney,1.0881226053639848
Sydney.11,Australia,Sydney,0
Sydney.12,Australia,Sydney,28.11026615969582
Sydney.13,Australia,Sydney,0
Sydney.14,Australia,Sydney,0
Sydney.15,Australia,Sydney,0
Sydney.16,Australia,Sydney,17.193181818181817
Sydney.17,Australia,Sydney,84.67424242424242
Sydney.18,Australia,Sydney,17.106463878326995
Sydney.19,Australia,Sydney,1.599250936329588
Sydney.20,Australia,Sydney,0
Sydney.21,Australia,Sydney,28.430711610486892
Sydney.22,Australia,Sydney,19.282442748091604
Sydney.23,Australia,Sydney,52.36015325670498
Sydney.24,Australia,Sydney,0
Sydney.25,Australia,Sydney,2.7241379310344827
Sydney.26,Australia,Sydney,29.140151515151516
Sydney.27,Australia,Sydney,11.31060606060606
Sydney.28,Australia,Sydney,45.79389312977099
Sydney.29,Australia,Sydney,0
Sydney.30,Australia,Sydney,0
Sydney.31,Australia,Sydney,21.181132075471698
Sydney.32,Australia,Sydney,12.50187265917603
Sydney.33,Australia,Sydney,93.27067669172932
Sydney.34,Australia,Sydney,0
Sydney.35,Australia,Sydney,0
Sydney.36,Australia,Sydney,26.947916666666668
Sydney.37,Australia,Sydney,41.5171102661597
Sydney.38,Australia,Sydney,31.821969696969695
