UID,Country,City,ISC_Mean
Portland_OR.1,USA,Portland_OR,0
Portland_OR.2,USA,Portland_OR,0
Portland_OR.3,USA,Portland_OR,0
Portland_OR.4,USA,Portland_OR,0
Portland_OR.5,USA,Portland_OR,0
Portland_OR.6,USA,Portland_OR,0
Portland_OR.7,USA,Portland_OR,0
Portland_OR.8,USA,Portland_OR,0
Portland_OR.9,USA,Portland_OR,32.15210355987055
Portland_OR.10,USA,Portland_OR,0
Portland_OR.11,USA,Portland_OR,0
Portland_OR.12,USA,Portland_OR,1.77491961414791
Portland_OR.13,USA,Portland_OR,0
Portland_OR.14,USA,Portland_OR,0
Portland_OR.15,USA,Portland_OR,0
Portland_OR.16,USA,Portland_OR,0
Portland_OR.17,USA,Portland_OR,0
Portland_OR.18,USA,Portland_OR,28.015923566878982
Portland_OR.19,USA,Portland_OR,0
Portland_OR.20,USA,Portland_OR,0
Portland_OR.21,USA,Portland_OR,0
Portland_OR.22,USA,Portland_OR,0.08571428571428572
Portland_OR.23,USA,Portland_OR,0.06109324758842444
Portland_OR.24,USA,Portland_OR,0
Portland_OR.25,USA,Portland_OR,0
Portland_OR.26,USA,Portland_OR,0
Portland_OR.27,USA,Portland_OR,29.85303514376997
Portland_OR.28,USA,Portland_OR,0.6327868852459017
Portland_OR.29,USA,Portland_OR,12.044444444444444
Portland_OR.30,USA,Portland_OR,0.2057877813504823
Portland_OR.31,USA,Portland_OR,10.208333333333334
Portland_OR.32,USA,Portland_OR,0.24920127795527156
Portland_OR.33,USA,Portland_OR,0
Portland_OR.34,USA,Portland_OR,0
Portland_OR.35,USA,Portland_OR,0
Portland_OR.36,USA,Portland_OR,0.003257328990228013
Portland_OR.37,USA,Portland_OR,75.96078431372548
Portland_OR.38,USA,Portland_OR,38.13157894736842
Portland_OR.39,USA,Portland_OR,0
