UID,Country,City,ISC_Mean
Cleveland.1,USA,Cleveland,13.56271186440678
Cleveland.2,USA,Cleveland,3.718213058419244
Cleveland.3,USA,Cleveland,53.10069444444444
Cleveland.4,USA,Cleveland,0
Cleveland.5,USA,Cleveland,0
Cleveland.6,USA,Cleveland,0.10309278350515463
Cleveland.7,USA,Cleveland,0.25170068027210885
Cleveland.8,USA,Cleveland,25.45138888888889
Cleveland.9,USA,Cleveland,45.58680555555556
Cleveland.10,USA,Cleveland,0
Cleveland.11,USA,Cleveland,4.23448275862069
Cleveland.12,USA,Cleveland,10.258620689655173
Cleveland.13,USA,Cleveland,27.903780068728523
Cleveland.14,USA,Cleveland,14.614583333333334
Cleveland.15,USA,Cleveland,2.2062937062937062
Cleveland.16,USA,Cleveland,23.51360544217687
Cleveland.17,USA,Cleveland,0.2363013698630137
Cleveland.18,USA,Cleveland,0
Cleveland.19,USA,Cleveland,0
Cleveland.20,USA,Cleveland,15.53924914675768
Cleveland.21,USA,Cleveland,3.3219178082191783
Cleveland.22,USA,Cleveland,13.979310344827587
Cleveland.23,USA,Cleveland,9.496598639455783
Cleveland.24,USA,Cleveland,13.837931034482759
Cleveland.25,USA,Cleveland,31.631034482758622
Cleveland.26,USA,Cleveland,0
Cleveland.27,USA,Cleveland,41.455479452054796
Cleveland.28,USA,Cleveland,2.4131944444444446
Cleveland.29,USA,Cleveland,11.28125
Cleveland.30,USA,Cleveland,29.993174061433447
Cleveland.31,USA,Cleveland,24.335640138408305
Cleveland.32,USA,Cleveland,5.909722222222222
Cleveland.33,USA,Cleveland,17.701030927835053
Cleveland.34,USA,Cleveland,51.42611683848797
Cleveland.35,USA,Cleveland,13.901694915254238
Cleveland.36,USA,Cleveland,81.78892733564014
Cleveland.37,USA,Cleveland,47.603389830508476
Cleveland.38,USA,Cleveland,67.52595155709342
Cleveland.39,USA,Cleveland,62.718213058419245
Cleveland.40,USA,Cleveland,21.078767123287673
Cleveland.41,USA,Cleveland,9.710801393728223
Cleveland.42,USA,Cleveland,35.32876712328767
Cleveland.43,USA,Cleveland,23.173010380622838
Cleveland.44,USA,Cleveland,0
Cleveland.45,USA,Cleveland,24.325423728813558
Cleveland.46,USA,Cleveland,2.2422145328719725
Cleveland.47,USA,Cleveland,14.027397260273972
